File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/616.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_24h-NT_3
Injection Number	31
Position	RD3
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	20:28:34
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,095841
Signal Max.	118,622342
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,020045
0,002500	0,1	-0,060529
0,004167	0,1	-0,031999
0,005833	0,1	-0,004305
0,007500	0,1	-0,034747
0,009167	0,1	-0,018534
0,010833	0,1	-0,072056
0,012500	0,1	-0,018956
0,014167	0,1	-0,031198
0,015833	0,1	-0,054507
0,017500	0,1	-0,023876
0,019167	0,1	-0,000377
0,020833	0,1	-0,034498
0,022500	0,1	-0,024266
0,024167	0,1	-0,022622
0,025833	0,1	-0,027773
0,027500	0,1	-0,054712
0,029167	0,1	-0,074492
0,030833	0,1	-0,069574
0,032500	0,1	-0,048636
0,034167	0,1	-0,076860
0,035833	0,1	-0,076743
0,037500	0,1	-0,077654
0,039167	0,1	-0,092214
0,040833	0,1	-0,083866
0,042500	0,1	-0,094164
0,044167	0,1	-0,057762
0,045833	0,1	-0,063837
0,047500	0,1	-0,054848
0,049167	0,1	-0,095841
0,050833	0,1	-0,025049
0,052500	0,1	-0,031494
0,054167	0,1	0,000433
0,055833	0,1	-0,040730
0,057500	0,1	-0,029957
0,059167	0,1	-0,036354
0,060833	0,1	-0,007233
0,062500	0,1	-0,009721
0,064167	0,1	-0,017946
0,065833	0,1	-0,038198
0,067500	0,1	-0,051186
0,069167	0,1	-0,069092
0,070833	0,1	-0,062806
0,072500	0,1	-0,061263
0,074167	0,1	-0,040183
0,075833	0,1	-0,042648
0,077500	0,1	-0,033034
0,079167	0,1	-0,045493
0,080833	0,1	-0,019199
0,082500	0,1	-0,019569
0,084167	0,1	-0,034459
0,085833	0,1	-0,048361
0,087500	0,1	-0,013031
0,089167	0,1	-0,007747
0,090833	0,1	-0,038425
0,092500	0,1	-0,043439
0,094167	0,1	0,008676
0,095833	0,1	0,009228
0,097500	0,1	-0,008656
0,099167	0,1	-0,050015
0,100833	0,1	-0,046203
0,102500	0,1	-0,044914
0,104167	0,1	-0,050148
0,105833	0,1	0,001343
0,107500	0,1	-0,075994
0,109167	0,1	-0,047665
0,110833	0,1	-0,065353
0,112500	0,1	-0,085959
0,114167	0,1	-0,020229
0,115833	0,1	-0,069853
0,117500	0,1	-0,038192
