File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/622.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_24h-ChiBS_3
Injection Number	17
Position	RB6
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	18:57:47
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,094454
Signal Max.	122,977620
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,056042
0,002500	0,1	-0,016107
0,004167	0,1	-0,062181
0,005833	0,1	-0,062545
0,007500	0,1	-0,046734
0,009167	0,1	-0,040640
0,010833	0,1	-0,063242
0,012500	0,1	-0,017164
0,014167	0,1	-0,028980
0,015833	0,1	-0,020553
0,017500	0,1	-0,013873
0,019167	0,1	-0,083376
0,020833	0,1	-0,046795
0,022500	0,1	-0,039351
0,024167	0,1	-0,036306
0,025833	0,1	-0,040579
0,027500	0,1	-0,074133
0,029167	0,1	-0,027121
0,030833	0,1	-0,054571
0,032500	0,1	-0,062831
0,034167	0,1	-0,041990
0,035833	0,1	-0,043448
0,037500	0,1	-0,082561
0,039167	0,1	-0,090826
0,040833	0,1	-0,082106
0,042500	0,1	-0,074314
0,044167	0,1	-0,034322
0,045833	0,1	-0,043974
0,047500	0,1	-0,056802
0,049167	0,1	-0,083681
0,050833	0,1	0,018553
0,052500	0,1	-0,065099
0,054167	0,1	-0,094454
0,055833	0,1	-0,032747
0,057500	0,1	-0,028985
0,059167	0,1	-0,025705
0,060833	0,1	-0,008313
0,062500	0,1	-0,040747
0,064167	0,1	-0,016454
0,065833	0,1	-0,067509
0,067500	0,1	-0,046736
0,069167	0,1	-0,054870
0,070833	0,1	0,001401
0,072500	0,1	-0,046192
0,074167	0,1	-0,015578
0,075833	0,1	-0,055740
0,077500	0,1	-0,045384
0,079167	0,1	-0,067224
0,080833	0,1	-0,031452
0,082500	0,1	-0,038879
0,084167	0,1	-0,041870
0,085833	0,1	-0,028284
0,087500	0,1	-0,050296
0,089167	0,1	-0,009841
0,090833	0,1	-0,019377
0,092500	0,1	-0,023536
0,094167	0,1	-0,032028
0,095833	0,1	-0,002927
0,097500	0,1	-0,059602
0,099167	0,1	-0,022608
0,100833	0,1	-0,045437
0,102500	0,1	0,007436
0,104167	0,1	-0,013808
0,105833	0,1	-0,037822
0,107500	0,1	-0,057911
0,109167	0,1	-0,030162
0,110833	0,1	-0,051116
0,112500	0,1	-0,055224
0,114167	0,1	-0,052938
0,115833	0,1	-0,043043
0,117500	0,1	-0,072492
0,119167	0,1	-0,070684
0,120833	0,1	-0,056045
0,122500	0,1	-0,057446
0,124167	0,1	-0,058324
0,125833	0,1	-0,019854
0,127500	0,1	-0,032671
0,129167	0,1	-0,031209
0,130833	0,1	-0,073425
0,132500	0,1	-0,032625
0,134167	0,1	-0,066341
0,135833	0,1	-0,052005
0,137500	0,1	-0,035371
0,139167	0,1	-0,027405
0,140833	0,1	-0,045788
0,142500	0,1	-0,046028
0,144167	0,1	-0,007205
0,145833	0,1	-0,033664
0,147500	0,1	-0,049362
0,149167	0,1	0,018736
0,150833	0,1	0,006397
0,152500	0,1	0,008033
0,154167	0,1	-0,048414
0,155833	0,1	-0,015344
0,157500	0,1	-0,056912
0,159167	0,1	-0,048138
0,160833	0,1	-0,047844
0,162500	0,1	-0,046848
0,164167	0,1	-0,034843
0,165833	0,1	0,006383
0,167500	0,1	0,021796
0,169167	0,1	-0,017261
0,170833	0,1	0,023253
0,172500	0,1	-0,008184
0,174167	0,1	-0,014399
0,175833	0,1	0,046854
0,177500	0,1	-0,013742
0,179167	0,1	0,013651
0,180833	0,1	-0,044196
0,182500	0,1	-0,064473
0,184167	0,1	-0,004456
0,185833	0,1	-0,004793
0,187500	0,1	0,003053
0,189167	0,1	0,001415
0,190833	0,1	-0,008891
0,192500	0,1	-0,015277
0,194167	0,1	-0,014810
0,195833	0,1	0,009374
0,197500	0,1	-0,020836
0,199167	0,1	-0,008546
0,200833	0,1	0,014002
0,202500	0,1	0,016586
0,204167	0,1	0,013657
0,205833	0,1	-0,004556
0,207500	0,1	0,004985
0,209167	0,1	-0,000517
0,210833	0,1	0,012599
0,212500	0,1	-0,035592
0,214167	0,1	-0,031386
0,215833	0,1	-0,043742
0,217500	0,1	0,029688
0,219167	0,1	0,014890
0,220833	0,1	-0,006488
0,222500	0,1	0,025247
0,224167	0,1	0,006282
0,225833	0,1	-0,030555
0,227500	0,1	-0,019497
0,229167	0,1	-0,013288
0,230833	0,1	-0,003801
0,232500	0,1	-0,020779
0,234167	0,1	0,038362
0,235833	0,1	-0,030843
0,237500	0,1	-0,029042
0,239167	0,1	-0,043564
0,240833	0,1	0,022955
0,242500	0,1	-0,008124
0,244167	0,1	-0,029272
0,245833	0,1	-0,001169
0,247500	0,1	-0,018906
0,249167	0,1	-0,009365
0,250833	0,1	0,003812
0,252500	0,1	-0,054975
0,254167	0,1	0,000464
0,255833	0,1	-0,018496
0,257500	0,1	-0,005793
0,259167	0,1	-0,010824
0,260833	0,1	0,010197
0,262500	0,1	-0,001102
0,264167	0,1	-0,014220
0,265833	0,1	-0,004153
0,267500	0,1	0,002176
0,269167	0,1	0,010961
0,270833	0,1	0,012603
0,272500	0,1	0,000364
0,274167	0,1	0,004460
0,275833	0,1	-0,023062
0,277500	0,1	0,013179
0,279167	0,1	0,005633
0,280833	0,1	0,013421
0,282500	0,1	-0,016268
0,284167	0,1	0,016342
0,285833	0,1	0,020158
0,287500	0,1	0,053889
0,289167	0,1	-0,012625
0,290833	0,1	0,028934
