File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/472.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	7_06h-ChiBS_1
Injection Number	62
Position	GA7
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	23:48:43
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,199996
Signal Max.	109,456523
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,101847
0,002500	0,1	-0,152656
0,004167	0,1	-0,092782
0,005833	0,1	-0,115575
0,007500	0,1	-0,117324
0,009167	0,1	-0,122008
0,010833	0,1	-0,120813
0,012500	0,1	-0,106732
0,014167	0,1	-0,122067
0,015833	0,1	-0,126174
0,017500	0,1	-0,111664
0,019167	0,1	-0,112303
0,020833	0,1	-0,112655
0,022500	0,1	-0,083789
0,024167	0,1	-0,150081
0,025833	0,1	-0,143044
0,027500	0,1	-0,129525
0,029167	0,1	-0,132859
0,030833	0,1	-0,117513
0,032500	0,1	-0,131235
0,034167	0,1	-0,134437
0,035833	0,1	-0,176110
0,037500	0,1	-0,134525
0,039167	0,1	-0,174780
0,040833	0,1	-0,155844
0,042500	0,1	-0,131721
0,044167	0,1	-0,167403
0,045833	0,1	-0,132517
0,047500	0,1	-0,156643
0,049167	0,1	-0,179314
0,050833	0,1	-0,133012
0,052500	0,1	-0,102666
0,054167	0,1	-0,139527
0,055833	0,1	-0,126329
0,057500	0,1	-0,109947
0,059167	0,1	-0,154420
0,060833	0,1	-0,116275
0,062500	0,1	-0,137799
0,064167	0,1	-0,149681
0,065833	0,1	-0,168845
0,067500	0,1	-0,121528
0,069167	0,1	-0,137787
0,070833	0,1	-0,112599
0,072500	0,1	-0,115684
0,074167	0,1	-0,144841
0,075833	0,1	-0,131808
0,077500	0,1	-0,142548
0,079167	0,1	-0,115860
0,080833	0,1	-0,127440
0,082500	0,1	-0,120725
0,084167	0,1	-0,118072
0,085833	0,1	-0,129811
0,087500	0,1	-0,125622
0,089167	0,1	-0,117219
0,090833	0,1	-0,124457
0,092500	0,1	-0,120355
0,094167	0,1	-0,132857
0,095833	0,1	-0,132632
0,097500	0,1	-0,140284
0,099167	0,1	-0,099285
0,100833	0,1	-0,088347
0,102500	0,1	-0,097221
0,104167	0,1	-0,126519
0,105833	0,1	-0,169850
0,107500	0,1	-0,165361
0,109167	0,1	-0,135519
