File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/528.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	CelS2_02h-EGS_2
Injection Number	88
Position	GD8
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	02:37:25
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,115757
Signal Max.	130,036317
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,059108
0,002500	0,1	-0,061199
0,004167	0,1	-0,070951
0,005833	0,1	-0,052277
0,007500	0,1	-0,046911
0,009167	0,1	-0,062253
0,010833	0,1	-0,032273
0,012500	0,1	-0,064941
0,014167	0,1	-0,039459
0,015833	0,1	-0,057591
0,017500	0,1	-0,046103
0,019167	0,1	-0,026015
0,020833	0,1	-0,039139
0,022500	0,1	-0,048895
0,024167	0,1	-0,051921
0,025833	0,1	-0,032063
0,027500	0,1	-0,038747
0,029167	0,1	-0,030258
0,030833	0,1	-0,050528
0,032500	0,1	-0,038336
0,034167	0,1	-0,104885
0,035833	0,1	-0,112311
0,037500	0,1	-0,078439
0,039167	0,1	-0,061928
0,040833	0,1	-0,115757
0,042500	0,1	-0,098523
0,044167	0,1	-0,085287
0,045833	0,1	-0,063214
0,047500	0,1	-0,055609
0,049167	0,1	-0,081055
0,050833	0,1	-0,059155
0,052500	0,1	-0,054324
0,054167	0,1	-0,058816
0,055833	0,1	-0,048361
0,057500	0,1	-0,039682
0,059167	0,1	-0,028187
0,060833	0,1	-0,073346
0,062500	0,1	-0,038736
0,064167	0,1	-0,030404
0,065833	0,1	-0,024147
0,067500	0,1	-0,069556
0,069167	0,1	-0,061078
0,070833	0,1	-0,020489
0,072500	0,1	-0,050755
0,074167	0,1	-0,076623
0,075833	0,1	-0,031303
0,077500	0,1	-0,032722
0,079167	0,1	-0,029326
0,080833	0,1	-0,062643
0,082500	0,1	-0,051571
0,084167	0,1	-0,034714
0,085833	0,1	-0,035662
0,087500	0,1	-0,048355
0,089167	0,1	-0,029867
0,090833	0,1	-0,076659
0,092500	0,1	-0,006806
0,094167	0,1	-0,046714
0,095833	0,1	-0,023758
0,097500	0,1	-0,018057
0,099167	0,1	-0,038620
0,100833	0,1	-0,031750
0,102500	0,1	-0,033364
0,104167	0,1	-0,031935
0,105833	0,1	-0,040425
0,107500	0,1	-0,079915
0,109167	0,1	-0,102204
0,110833	0,1	-0,044250
0,112500	0,1	-0,104886
0,114167	0,1	-0,053342
0,115833	0,1	-0,061776
0,117500	0,1	-0,029581
0,119167	0,1	-0,053904
0,120833	0,1	-0,080018
0,122500	0,1	-0,089964
0,124167	0,1	-0,057314
0,125833	0,1	-0,068631
0,127500	0,1	-0,087044
0,129167	0,1	-0,031761
0,130833	0,1	-0,073388
0,132500	0,1	-0,094123
0,134167	0,1	-0,066675
0,135833	0,1	-0,017696
0,137500	0,1	-0,085662
0,139167	0,1	-0,083485
0,140833	0,1	-0,073050
0,142500	0,1	-0,074991
0,144167	0,1	-0,023330
0,145833	0,1	-0,023028
0,147500	0,1	-0,012177
0,149167	0,1	-0,049779
0,150833	0,1	-0,046185
0,152500	0,1	-0,019782
0,154167	0,1	-0,056160
0,155833	0,1	-0,041714
0,157500	0,1	-0,045333
0,159167	0,1	-0,013735
0,160833	0,1	-0,047026
0,162500	0,1	-0,050265
0,164167	0,1	-0,045915
0,165833	0,1	-0,009655
0,167500	0,1	-0,033482
0,169167	0,1	-0,035786
0,170833	0,1	-0,021125
0,172500	0,1	-0,017850
0,174167	0,1	-0,079058
0,175833	0,1	-0,035465
0,177500	0,1	-0,065624
0,179167	0,1	-0,066998
0,180833	0,1	-0,046728
0,182500	0,1	-0,057407
0,184167	0,1	-0,010155
0,185833	0,1	-0,076512
0,187500	0,1	-0,031654
0,189167	0,1	-0,034542
0,190833	0,1	-0,020650
0,192500	0,1	-0,019549
0,194167	0,1	-0,014515
0,195833	0,1	-0,054521
0,197500	0,1	-0,005290
0,199167	0,1	-0,033689
0,200833	0,1	-0,017666
0,202500	0,1	-0,067174
0,204167	0,1	-0,055901
0,205833	0,1	-0,001105
0,207500	0,1	0,001227
0,209167	0,1	-0,056712
0,210833	0,1	-0,034610
0,212500	0,1	-0,019428
0,214167	0,1	-0,016835
0,215833	0,1	-0,063715
0,217500	0,1	-0,008169
0,219167	0,1	-0,046671
