File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/407.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_00h-EGS_3
Injection Number	116
Position	BC2
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	05:38:48
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,139475
Signal Max.	99,581003
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,042612
0,002500	0,1	-0,079619
0,004167	0,1	-0,064705
0,005833	0,1	-0,045993
0,007500	0,1	-0,075393
0,009167	0,1	-0,089846
0,010833	0,1	-0,055931
0,012500	0,1	-0,062178
0,014167	0,1	-0,042407
0,015833	0,1	-0,065066
0,017500	0,1	-0,046010
0,019167	0,1	-0,068398
0,020833	0,1	-0,049967
0,022500	0,1	-0,076122
0,024167	0,1	-0,035810
0,025833	0,1	-0,058299
0,027500	0,1	-0,057001
0,029167	0,1	-0,059834
0,030833	0,1	-0,037874
0,032500	0,1	-0,093855
0,034167	0,1	-0,076107
0,035833	0,1	-0,085479
0,037500	0,1	-0,099121
0,039167	0,1	-0,095398
0,040833	0,1	-0,110870
0,042500	0,1	-0,073257
0,044167	0,1	-0,103352
0,045833	0,1	-0,092419
0,047500	0,1	-0,102576
0,049167	0,1	-0,139475
0,050833	0,1	-0,030260
0,052500	0,1	-0,047848
0,054167	0,1	-0,049172
0,055833	0,1	-0,038308
0,057500	0,1	-0,065065
0,059167	0,1	-0,043341
0,060833	0,1	-0,044537
0,062500	0,1	-0,028784
0,064167	0,1	-0,073341
0,065833	0,1	-0,069749
0,067500	0,1	-0,053525
0,069167	0,1	-0,050580
0,070833	0,1	-0,062009
0,072500	0,1	-0,034297
0,074167	0,1	-0,098775
0,075833	0,1	-0,059659
0,077500	0,1	-0,066978
0,079167	0,1	-0,032497
0,080833	0,1	-0,029552
0,082500	0,1	-0,068747
0,084167	0,1	-0,016623
0,085833	0,1	-0,053372
0,087500	0,1	-0,049215
0,089167	0,1	-0,022910
0,090833	0,1	-0,029117
0,092500	0,1	-0,032097
0,094167	0,1	-0,001777
0,095833	0,1	-0,037014
0,097500	0,1	-0,003681
0,099167	0,1	-0,059389
0,100833	0,1	-0,080651
0,102500	0,1	-0,058598
0,104167	0,1	-0,068401
0,105833	0,1	-0,021258
0,107500	0,1	-0,058813
0,109167	0,1	-0,061697
0,110833	0,1	-0,055714
0,112500	0,1	-0,043153
0,114167	0,1	-0,092282
0,115833	0,1	-0,092163
0,117500	0,1	-0,093119
0,119167	0,1	-0,071969
0,120833	0,1	-0,082455
0,122500	0,1	-0,077371
0,124167	0,1	-0,050487
0,125833	0,1	-0,076783
0,127500	0,1	-0,037982
0,129167	0,1	-0,061339
0,130833	0,1	-0,048410
0,132500	0,1	-0,043337
0,134167	0,1	-0,058671
0,135833	0,1	-0,059957
0,137500	0,1	-0,067076
0,139167	0,1	-0,023453
0,140833	0,1	-0,051589
0,142500	0,1	-0,061281
0,144167	0,1	-0,098043
0,145833	0,1	-0,026916
0,147500	0,1	-0,051178
0,149167	0,1	-0,051246
0,150833	0,1	-0,024423
0,152500	0,1	-0,057795
0,154167	0,1	-0,030302
0,155833	0,1	-0,024560
0,157500	0,1	-0,034806
0,159167	0,1	-0,041907
0,160833	0,1	-0,035661
0,162500	0,1	-0,030132
0,164167	0,1	-0,025122
0,165833	0,1	-0,045318
0,167500	0,1	-0,019351
0,169167	0,1	-0,017544
0,170833	0,1	-0,039171
0,172500	0,1	-0,010924
0,174167	0,1	0,005329
0,175833	0,1	-0,021449
0,177500	0,1	-0,069675
0,179167	0,1	-0,040923
0,180833	0,1	-0,008028
0,182500	0,1	-0,037471
0,184167	0,1	-0,008690
0,185833	0,1	-0,026956
0,187500	0,1	-0,035095
0,189167	0,1	-0,044597
0,190833	0,1	-0,059996
0,192500	0,1	-0,052963
0,194167	0,1	-0,047335
0,195833	0,1	-0,007989
0,197500	0,1	-0,016732
0,199167	0,1	-0,014312
0,200833	0,1	-0,035610
0,202500	0,1	-0,045900
0,204167	0,1	-0,024193
0,205833	0,1	-0,048961
0,207500	0,1	-0,016183
0,209167	0,1	-0,047302
0,210833	0,1	-0,010511
0,212500	0,1	-0,036930
0,214167	0,1	-0,047726
0,215833	0,1	-0,044329
0,217500	0,1	-0,027297
0,219167	0,1	-0,042732
0,220833	0,1	-0,022576
0,222500	0,1	-0,015744
0,224167	0,1	-0,059286
0,225833	0,1	-0,041748
0,227500	0,1	-0,042262
0,229167	0,1	-0,037500
0,230833	0,1	-0,059459
0,232500	0,1	-0,041995
0,234167	0,1	-0,064091
0,235833	0,1	-0,060432
0,237500	0,1	-0,047478
0,239167	0,1	-0,034231
0,240833	0,1	-0,032612
0,242500	0,1	-0,042901
0,244167	0,1	-0,052712
0,245833	0,1	-0,028188
0,247500	0,1	-0,073130
0,249167	0,1	-0,040715
0,250833	0,1	-0,071341
0,252500	0,1	-0,038581
0,254167	0,1	-0,047139
0,255833	0,1	-0,041350
0,257500	0,1	-0,044100
0,259167	0,1	-0,032824
0,260833	0,1	-0,013468
0,262500	0,1	-0,048873
0,264167	0,1	-0,038703
0,265833	0,1	-0,059871
0,267500	0,1	-0,002735
0,269167	0,1	-0,038712
0,270833	0,1	-0,032137
0,272500	0,1	-0,037083
0,274167	0,1	-0,050618
0,275833	0,1	-0,039838
0,277500	0,1	-0,040378
0,279167	0,1	-0,032096
0,280833	0,1	-0,023548
0,282500	0,1	0,006609
0,284167	0,1	-0,037012
0,285833	0,1	-0,039818
0,287500	0,1	-0,044309
0,289167	0,1	-0,010763
0,290833	0,1	-0,010608
0,292500	0,1	-0,036559
0,294167	0,1	-0,002853
0,295833	0,1	-0,040036
0,297500	0,1	-0,051408
0,299167	0,1	0,033530
0,300833	0,1	-0,046110
0,302500	0,1	0,027343
0,304167	0,1	-0,032869
0,305833	0,1	-0,021044
0,307500	0,1	-0,044199
0,309167	0,1	-0,031874
0,310833	0,1	-0,017070
0,312500	0,1	-0,047553
0,314167	0,1	0,012543
0,315833	0,1	-0,031174
0,317500	0,1	0,008037
0,319167	0,1	-0,010374
0,320833	0,1	0,001356
0,322500	0,1	-0,015385
0,324167	0,1	-0,007278
0,325833	0,1	-0,031865
0,327500	0,1	-0,039131
0,329167	0,1	-0,021687
0,330833	0,1	0,016628
0,332500	0,1	-0,010890
0,334167	0,1	-0,001273
0,335833	0,1	-0,026336
0,337500	0,1	-0,004940
0,339167	0,1	-0,018471
0,340833	0,1	-0,049725
0,342500	0,1	0,000581
0,344167	0,1	0,031803
0,345833	0,1	-0,003002
0,347500	0,1	-0,044153
0,349167	0,1	-0,017241
0,350833	0,1	-0,018783
0,352500	0,1	-0,030522
0,354167	0,1	-0,042321
0,355833	0,1	-0,019059
0,357500	0,1	-0,016593
0,359167	0,1	-0,009345
0,360833	0,1	-0,004689
0,362500	0,1	-0,007749
0,364167	0,1	-0,012741
0,365833	0,1	-0,017024
0,367500	0,1	0,013545
0,369167	0,1	-0,043487
0,370833	0,1	-0,053810
0,372500	0,1	-0,025231
0,374167	0,1	-0,023405
0,375833	0,1	-0,013984
0,377500	0,1	0,017023
0,379167	0,1	-0,039452
0,380833	0,1	0,037280
0,382500	0,1	0,001222
0,384167	0,1	0,014956
0,385833	0,1	0,033526
0,387500	0,1	-0,005359
0,389167	0,1	-0,013258
0,390833	0,1	0,034016
0,392500	0,1	0,015482
0,394167	0,1	0,011027
0,395833	0,1	-0,024241
0,397500	0,1	0,001703
0,399167	0,1	-0,004831
0,400833	0,1	0,010876
0,402500	0,1	-0,007374
0,404167	0,1	-0,030908
0,405833	0,1	-0,017755
0,407500	0,1	0,018262
0,409167	0,1	-0,030593
0,410833	0,1	-0,021790
0,412500	0,1	-0,005333
0,414167	0,1	0,047120
0,415833	0,1	0,028318
0,417500	0,1	0,001117
0,419167	0,1	0,005850
0,420833	0,1	-0,008017
0,422500	0,1	-0,002887
0,424167	0,1	0,014872
0,425833	0,1	0,025350
0,427500	0,1	0,034874
0,429167	0,1	0,002070
0,430833	0,1	0,011129
0,432500	0,1	0,002582
0,434167	0,1	0,041906
0,435833	0,1	0,007970
0,437500	0,1	-0,035439
0,439167	0,1	0,007310
0,440833	0,1	-0,011763
0,442500	0,1	-0,031595
0,444167	0,1	0,021365
0,445833	0,1	0,014010
0,447500	0,1	0,010942
0,449167	0,1	-0,028547
0,450833	0,1	0,001351
0,452500	0,1	0,027665
0,454167	0,1	0,022185
0,455833	0,1	0,021523
0,457500	0,1	0,004342
0,459167	0,1	0,029362
0,460833	0,1	0,005379
0,462500	0,1	0,038594
0,464167	0,1	0,042246
0,465833	0,1	0,042349
0,467500	0,1	0,029040
0,469167	0,1	0,009272
0,470833	0,1	0,039712
0,472500	0,1	-0,007367
0,474167	0,1	-0,007564
0,475833	0,1	-0,015843
0,477500	0,1	-0,001503
0,479167	0,1	0,007089
0,480833	0,1	0,010135
0,482500	0,1	-0,052452
0,484167	0,1	0,006435
0,485833	0,1	0,018724
0,487500	0,1	0,044455
0,489167	0,1	0,007267
0,490833	0,1	0,020503
0,492500	0,1	0,001031
0,494167	0,1	0,033833
0,495833	0,1	0,029350
0,497500	0,1	0,047625
0,499167	0,1	0,022274
0,500833	0,1	0,031086
0,502500	0,1	0,005234
0,504167	0,1	0,014130
0,505833	0,1	0,045861
0,507500	0,1	0,066838
0,509167	0,1	0,021348
0,510833	0,1	0,022246
0,512500	0,1	0,019267
0,514167	0,1	0,055468
0,515833	0,1	0,054088
0,517500	0,1	0,036122
0,519167	0,1	0,010824
0,520833	0,1	0,032572
0,522500	0,1	0,027549
0,524167	0,1	0,051639
0,525833	0,1	0,018301
0,527500	0,1	-0,011036
0,529167	0,1	0,030663
0,530833	0,1	0,049302
0,532500	0,1	0,037652
0,534167	0,1	0,021506
0,535833	0,1	0,023777
0,537500	0,1	0,025622
0,539167	0,1	0,047893
0,540833	0,1	0,108219
0,542500	0,1	0,061346
0,544167	0,1	0,036310
0,545833	0,1	0,043653
0,547500	0,1	0,066670
0,549167	0,1	0,010914
0,550833	0,1	0,037664
0,552500	0,1	0,024714
0,554167	0,1	0,027380
0,555833	0,1	0,030424
0,557500	0,1	0,075713
0,559167	0,1	0,038114
0,560833	0,1	0,060625
0,562500	0,1	0,026415
0,564167	0,1	0,041807
0,565833	0,1	0,064250
0,567500	0,1	0,077171
0,569167	0,1	0,046456
0,570833	0,1	0,066589
0,572500	0,1	0,081684
0,574167	0,1	0,047223
0,575833	0,1	0,040696
0,577500	0,1	0,040403
0,579167	0,1	0,060171
0,580833	0,1	0,064834
0,582500	0,1	0,078622
0,584167	0,1	0,038985
0,585833	0,1	0,077290
0,587500	0,1	0,060055
0,589167	0,1	0,064337
0,590833	0,1	0,052538
0,592500	0,1	0,075492
0,594167	0,1	0,082203
0,595833	0,1	0,040868
0,597500	0,1	0,056943
0,599167	0,1	0,066945
0,600833	0,1	0,043474
0,602500	0,1	0,096563
0,604167	0,1	0,095128
0,605833	0,1	0,047475
0,607500	0,1	0,050072
0,609167	0,1	0,030430
0,610833	0,1	0,053980
0,612500	0,1	0,092964
0,614167	0,1	0,026962
0,615833	0,1	0,065881
0,617500	0,1	0,104207
0,619167	0,1	0,082067
0,620833	0,1	0,097606
0,622500	0,1	0,080369
0,624167	0,1	0,084379
0,625833	0,1	0,107937
0,627500	0,1	0,073146
0,629167	0,1	0,082059
0,630833	0,1	0,071420
0,632500	0,1	0,062994
0,634167	0,1	0,133149
0,635833	0,1	0,105093
0,637500	0,1	0,076933
0,639167	0,1	0,100546
0,640833	0,1	0,083287
0,642500	0,1	0,093779
0,644167	0,1	0,114960
0,645833	0,1	0,144754
0,647500	0,1	0,109485
0,649167	0,1	0,105400
0,650833	0,1	0,073498
0,652500	0,1	0,116465
0,654167	0,1	0,136145
0,655833	0,1	0,076112
0,657500	0,1	0,088706
0,659167	0,1	0,143652
0,660833	0,1	0,135485
0,662500	0,1	0,098926
0,664167	0,1	0,134753
0,665833	0,1	0,093501
0,667500	0,1	0,108768
0,669167	0,1	0,117240
0,670833	0,1	0,119934
0,672500	0,1	0,155917
0,674167	0,1	0,116547
0,675833	0,1	0,134344
0,677500	0,1	0,135608
0,679167	0,1	0,095302
0,680833	0,1	0,144271
0,682500	0,1	0,134163
0,684167	0,1	0,151653
0,685833	0,1	0,150852
0,687500	0,1	0,147518
0,689167	0,1	0,148118
0,690833	0,1	0,166067
0,692500	0,1	0,165327
0,694167	0,1	0,147418
0,695833	0,1	0,173456
0,697500	0,1	0,108458
0,699167	0,1	0,148650
0,700833	0,1	0,206919
0,702500	0,1	0,132416
0,704167	0,1	0,168731
0,705833	0,1	0,197875
0,707500	0,1	0,184051
0,709167	0,1	0,195109
0,710833	0,1	0,159003
0,712500	0,1	0,203649
0,714167	0,1	0,179294
0,715833	0,1	0,185847
0,717500	0,1	0,152542
0,719167	0,1	0,172800
0,720833	0,1	0,225001
0,722500	0,1	0,216278
0,724167	0,1	0,228347
0,725833	0,1	0,223490
0,727500	0,1	0,241502
0,729167	0,1	0,250947
0,730833	0,1	0,239556
0,732500	0,1	0,265334
0,734167	0,1	0,249630
0,735833	0,1	0,231009
0,737500	0,1	0,239779
0,739167	0,1	0,221957
0,740833	0,1	0,229719
0,742500	0,1	0,239992
0,744167	0,1	0,224375
0,745833	0,1	0,240546
0,747500	0,1	0,211498
0,749167	0,1	0,229617
0,750833	0,1	0,234958
0,752500	0,1	0,217198
0,754167	0,1	0,211065
0,755833	0,1	0,219157
0,757500	0,1	0,225678
0,759167	0,1	0,246260
0,760833	0,1	0,221065
0,762500	0,1	0,233633
0,764167	0,1	0,191623
0,765833	0,1	0,252408
0,767500	0,1	0,262593
0,769167	0,1	0,269696
0,770833	0,1	0,214450
0,772500	0,1	0,225451
0,774167	0,1	0,229909
0,775833	0,1	0,227066
0,777500	0,1	0,213043
0,779167	0,1	0,201220
0,780833	0,1	0,215756
0,782500	0,1	0,231229
0,784167	0,1	0,215724
0,785833	0,1	0,210800
0,787500	0,1	0,282938
0,789167	0,1	0,227658
0,790833	0,1	0,208348
0,792500	0,1	0,226116
0,794167	0,1	0,224396
0,795833	0,1	0,219058
0,797500	0,1	0,207062
0,799167	0,1	0,233894
0,800833	0,1	0,237716
0,802500	0,1	0,230365
0,804167	0,1	0,229922
0,805833	0,1	0,261732
0,807500	0,1	0,197381
0,809167	0,1	0,215590
0,810833	0,1	0,238126
0,812500	0,1	0,218396
0,814167	0,1	0,218454
0,815833	0,1	0,182068
0,817500	0,1	0,202271
0,819167	0,1	0,237682
0,820833	0,1	0,225457
0,822500	0,1	0,196214
0,824167	0,1	0,206352
0,825833	0,1	0,192937
0,827500	0,1	0,219027
0,829167	0,1	0,225879
0,830833	0,1	0,223654
0,832500	0,1	0,233547
0,834167	0,1	0,225807
0,835833	0,1	0,229180
0,837500	0,1	0,263721
0,839167	0,1	0,220844
0,840833	0,1	0,239135
0,842500	0,1	0,209320
0,844167	0,1	0,215014
0,845833	0,1	0,222153
0,847500	0,1	0,232842
0,849167	0,1	0,222220
0,850833	0,1	0,238580
0,852500	0,1	0,242022
0,854167	0,1	0,225269
0,855833	0,1	0,199261
0,857500	0,1	0,230319
0,859167	0,1	0,243982
0,860833	0,1	0,206654
0,862500	0,1	0,190481
0,864167	0,1	0,226892
0,865833	0,1	0,259893
0,867500	0,1	0,241259
0,869167	0,1	0,192455
0,870833	0,1	0,236647
0,872500	0,1	0,270732
0,874167	0,1	0,228900
0,875833	0,1	0,224069
0,877500	0,1	0,244850
0,879167	0,1	0,224301
0,880833	0,1	0,252920
0,882500	0,1	0,266999
0,884167	0,1	0,252868
0,885833	0,1	0,236311
0,887500	0,1	0,250871
0,889167	0,1	0,296848
0,890833	0,1	0,232305
0,892500	0,1	0,243304
0,894167	0,1	0,216332
0,895833	0,1	0,318388
0,897500	0,1	0,264310
0,899167	0,1	0,279716
0,900833	0,1	0,239074
0,902500	0,1	0,245319
0,904167	0,1	0,238550
0,905833	0,1	0,269301
0,907500	0,1	0,226623
0,909167	0,1	0,260057
0,910833	0,1	0,278330
0,912500	0,1	0,250086
0,914167	0,1	0,297174
0,915833	0,1	0,277633
0,917500	0,1	0,270594
0,919167	0,1	0,284148
0,920833	0,1	0,267322
0,922500	0,1	0,286968
0,924167	0,1	0,272937
0,925833	0,1	0,313066
0,927500	0,1	0,307914
0,929167	0,1	0,275068
0,930833	0,1	0,270593
0,932500	0,1	0,311692
0,934167	0,1	0,311737
0,935833	0,1	0,288842
0,937500	0,1	0,322612
0,939167	0,1	0,297128
0,940833	0,1	0,320452
0,942500	0,1	0,282161
0,944167	0,1	0,293392
0,945833	0,1	0,306236
0,947500	0,1	0,302965
0,949167	0,1	0,311311
0,950833	0,1	0,281941
0,952500	0,1	0,325685
0,954167	0,1	0,339278
0,955833	0,1	0,306111
0,957500	0,1	0,272173
0,959167	0,1	0,354295
0,960833	0,1	0,320791
0,962500	0,1	0,333273
0,964167	0,1	0,332380
0,965833	0,1	0,307909
0,967500	0,1	0,312144
0,969167	0,1	0,341137
0,970833	0,1	0,326566
0,972500	0,1	0,307364
0,974167	0,1	0,307486
0,975833	0,1	0,330149
0,977500	0,1	0,378322
0,979167	0,1	0,336045
0,980833	0,1	0,338096
0,982500	0,1	0,358256
0,984167	0,1	0,364258
0,985833	0,1	0,368825
0,987500	0,1	0,381478
0,989167	0,1	0,334535
0,990833	0,1	0,342393
0,992500	0,1	0,382335
0,994167	0,1	0,396570
0,995833	0,1	0,380264
0,997500	0,1	0,414841
0,999167	0,1	0,407750
1,000833	0,1	0,383472
1,002500	0,1	0,410410
1,004167	0,1	0,460030
1,005833	0,1	0,442956
1,007500	0,1	0,417199
1,009167	0,1	0,392049
1,010833	0,1	0,442588
1,012500	0,1	0,458657
1,014167	0,1	0,440550
1,015833	0,1	0,455445
1,017500	0,1	0,483550
1,019167	0,1	0,521069
1,020833	0,1	0,473351
1,022500	0,1	0,511207
1,024167	0,1	0,525284
1,025833	0,1	0,519344
1,027500	0,1	0,549086
1,029167	0,1	0,565185
1,030833	0,1	0,540553
1,032500	0,1	0,527411
1,034167	0,1	0,549828
1,035833	0,1	0,565572
1,037500	0,1	0,573221
1,039167	0,1	0,611609
1,040833	0,1	0,611460
1,042500	0,1	0,587656
1,044167	0,1	0,634521
1,045833	0,1	0,642017
1,047500	0,1	0,677969
1,049167	0,1	0,659408
1,050833	0,1	0,698797
1,052500	0,1	0,743216
1,054167	0,1	0,760253
1,055833	0,1	0,788984
1,057500	0,1	0,874970
1,059167	0,1	0,904870
1,060833	0,1	1,022355
1,062500	0,1	1,174982
1,064167	0,1	1,372518
1,065833	0,1	1,619210
1,067500	0,1	1,906001
1,069167	0,1	2,283510
1,070833	0,1	2,735409
1,072500	0,1	3,357931
1,074167	0,1	4,067190
1,075833	0,1	4,890985
1,077500	0,1	5,911990
1,079167	0,1	7,068045
1,080833	0,1	8,388041
1,082500	0,1	9,910552
1,084167	0,1	11,603005
1,085833	0,1	13,481290
1,087500	0,1	15,453437
1,089167	0,1	17,566781
1,090833	0,1	19,805042
1,092500	0,1	22,099717
1,094167	0,1	24,490038
1,095833	0,1	26,864817
1,097500	0,1	29,255981
1,099167	0,1	31,487352
1,100833	0,1	33,767138
1,102500	0,1	35,837349
1,104167	0,1	37,796786
1,105833	0,1	39,535135
1,107500	0,1	41,115655
1,109167	0,1	42,502663
1,110833	0,1	43,656288
1,112500	0,1	44,543983
1,114167	0,1	45,296231
1,115833	0,1	45,831653
1,117500	0,1	46,157242
1,119167	0,1	46,298804
1,120833	0,1	46,290888
1,122500	0,1	46,183063
1,124167	0,1	45,924692
1,125833	0,1	45,604749
1,127500	0,1	45,110217
1,129167	0,1	44,581939
1,130833	0,1	44,035757
1,132500	0,1	43,401356
1,134167	0,1	42,850574
1,135833	0,1	42,257351
1,137500	0,1	41,668017
1,139167	0,1	41,085265
1,140833	0,1	40,625863
1,142500	0,1	40,127303
1,144167	0,1	39,724828
1,145833	0,1	39,391425
1,147500	0,1	39,182212
1,149167	0,1	38,971790
1,150833	0,1	38,897120
1,152500	0,1	38,936425
1,154167	0,1	38,991919
1,155833	0,1	39,188894
1,157500	0,1	39,416037
1,159167	0,1	39,790941
1,160833	0,1	40,127828
1,162500	0,1	40,532509
1,164167	0,1	40,969794
1,165833	0,1	41,513240
1,167500	0,1	42,037023
1,169167	0,1	42,521495
1,170833	0,1	43,046520
1,172500	0,1	43,553202
1,174167	0,1	44,035908
1,175833	0,1	44,442648
1,177500	0,1	44,862288
1,179167	0,1	45,174388
1,180833	0,1	45,548280
1,182500	0,1	45,798212
1,184167	0,1	46,006171
1,185833	0,1	46,222559
1,187500	0,1	46,291015
1,189167	0,1	46,377758
1,190833	0,1	46,452188
1,192500	0,1	46,526595
1,194167	0,1	46,540833
1,195833	0,1	46,654965
1,197500	0,1	46,751163
1,199167	0,1	46,899489
1,200833	0,1	47,106618
1,202500	0,1	47,404247
1,204167	0,1	47,834268
1,205833	0,1	48,387209
1,207500	0,1	49,130952
1,209167	0,1	50,007380
1,210833	0,1	51,057126
1,212500	0,1	52,293372
1,214167	0,1	53,760080
1,215833	0,1	55,379533
1,217500	0,1	57,218879
1,219167	0,1	59,190449
1,220833	0,1	61,348003
1,222500	0,1	63,593266
1,224167	0,1	66,037355
1,225833	0,1	68,529630
1,227500	0,1	71,092949
1,229167	0,1	73,635862
1,230833	0,1	76,251932
1,232500	0,1	78,788626
1,234167	0,1	81,303542
1,235833	0,1	83,724059
1,237500	0,1	86,036754
1,239167	0,1	88,190305
1,240833	0,1	90,229391
1,242500	0,1	92,002541
1,244167	0,1	93,675849
1,245833	0,1	95,166259
1,247500	0,1	96,402214
1,249167	0,1	97,429896
1,250833	0,1	98,295419
1,252500	0,1	98,941418
1,254167	0,1	99,341851
1,255833	0,1	99,581003
1,257500	0,1	99,512464
1,259167	0,1	99,328724
1,260833	0,1	98,897728
1,262500	0,1	98,299540
1,264167	0,1	97,567429
1,265833	0,1	96,563050
1,267500	0,1	95,465266
1,269167	0,1	94,163756
1,270833	0,1	92,708491
1,272500	0,1	91,195267
1,274167	0,1	89,556768
1,275833	0,1	87,734122
1,277500	0,1	85,876572
1,279167	0,1	83,950672
1,280833	0,1	81,891613
1,282500	0,1	79,900208
1,284167	0,1	77,784912
1,285833	0,1	75,697655
1,287500	0,1	73,565225
1,289167	0,1	71,344111
1,290833	0,1	69,249230
1,292500	0,1	67,207241
1,294167	0,1	65,092700
1,295833	0,1	63,001472
1,297500	0,1	60,993424
1,299167	0,1	59,041227
1,300833	0,1	57,163866
1,302500	0,1	55,323378
