File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/659.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	7_00.5h-EGS_2
Injection Number	101
Position	BA4
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	04:01:38
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,121006
Signal Max.	125,634457
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,044952
0,002500	0,1	-0,058650
0,004167	0,1	-0,036431
0,005833	0,1	-0,045818
0,007500	0,1	-0,047869
0,009167	0,1	-0,053704
0,010833	0,1	-0,058837
0,012500	0,1	-0,053583
0,014167	0,1	-0,033055
0,015833	0,1	-0,103089
0,017500	0,1	-0,055913
0,019167	0,1	-0,058899
0,020833	0,1	-0,069726
0,022500	0,1	-0,061678
0,024167	0,1	-0,056256
0,025833	0,1	-0,071588
0,027500	0,1	-0,070062
0,029167	0,1	-0,071504
0,030833	0,1	-0,075642
0,032500	0,1	-0,118416
0,034167	0,1	-0,094131
0,035833	0,1	-0,087192
0,037500	0,1	-0,089783
0,039167	0,1	-0,114421
0,040833	0,1	-0,121006
0,042500	0,1	-0,104439
0,044167	0,1	-0,064518
0,045833	0,1	-0,114414
0,047500	0,1	-0,085687
0,049167	0,1	-0,089571
0,050833	0,1	-0,074327
0,052500	0,1	-0,067225
0,054167	0,1	-0,061451
0,055833	0,1	-0,078415
0,057500	0,1	-0,040593
0,059167	0,1	-0,073508
0,060833	0,1	-0,072023
0,062500	0,1	-0,089552
0,064167	0,1	-0,054355
0,065833	0,1	-0,059232
0,067500	0,1	-0,053978
0,069167	0,1	-0,092586
0,070833	0,1	-0,061227
0,072500	0,1	-0,016169
0,074167	0,1	-0,038943
0,075833	0,1	-0,078348
0,077500	0,1	-0,072419
0,079167	0,1	-0,017601
0,080833	0,1	-0,009828
0,082500	0,1	-0,057420
0,084167	0,1	-0,080604
0,085833	0,1	-0,026832
0,087500	0,1	-0,016390
0,089167	0,1	-0,028284
0,090833	0,1	-0,019330
0,092500	0,1	0,005715
0,094167	0,1	-0,027908
0,095833	0,1	-0,021275
0,097500	0,1	-0,007077
0,099167	0,1	-0,021517
0,100833	0,1	-0,021044
0,102500	0,1	-0,063759
0,104167	0,1	-0,037468
0,105833	0,1	-0,050494
0,107500	0,1	-0,067096
0,109167	0,1	-0,110671
0,110833	0,1	-0,035493
0,112500	0,1	-0,017613
0,114167	0,1	-0,106857
0,115833	0,1	-0,099638
0,117500	0,1	-0,086763
0,119167	0,1	-0,071699
0,120833	0,1	-0,050749
0,122500	0,1	-0,059749
0,124167	0,1	-0,063496
0,125833	0,1	-0,105796
0,127500	0,1	-0,052891
0,129167	0,1	-0,063450
0,130833	0,1	-0,105005
0,132500	0,1	-0,084532
0,134167	0,1	-0,077948
0,135833	0,1	-0,041444
0,137500	0,1	-0,072576
0,139167	0,1	-0,053981
0,140833	0,1	-0,041912
0,142500	0,1	-0,033299
0,144167	0,1	-0,051838
0,145833	0,1	-0,024838
0,147500	0,1	-0,033154
0,149167	0,1	-0,031187
0,150833	0,1	-0,057347
0,152500	0,1	-0,026764
0,154167	0,1	-0,025889
0,155833	0,1	-0,032056
0,157500	0,1	-0,009729
0,159167	0,1	-0,050364
0,160833	0,1	-0,032203
0,162500	0,1	-0,059764
0,164167	0,1	-0,018363
0,165833	0,1	-0,060136
0,167500	0,1	-0,048040
0,169167	0,1	-0,010683
0,170833	0,1	-0,033545
0,172500	0,1	-0,042857
0,174167	0,1	-0,008157
0,175833	0,1	-0,026691
0,177500	0,1	-0,037274
0,179167	0,1	0,003163
0,180833	0,1	-0,067039
0,182500	0,1	-0,015737
0,184167	0,1	-0,020198
0,185833	0,1	-0,012518
0,187500	0,1	-0,025638
0,189167	0,1	-0,034516
0,190833	0,1	-0,045115
0,192500	0,1	-0,042904
0,194167	0,1	-0,049545
0,195833	0,1	-0,028669
0,197500	0,1	-0,034376
0,199167	0,1	-0,020738
0,200833	0,1	-0,038717
0,202500	0,1	-0,005982
0,204167	0,1	-0,039606
0,205833	0,1	-0,040564
0,207500	0,1	-0,003315
0,209167	0,1	-0,026110
0,210833	0,1	-0,016740
0,212500	0,1	-0,064066
0,214167	0,1	-0,062775
0,215833	0,1	-0,040861
0,217500	0,1	-0,000873
0,219167	0,1	-0,024476
0,220833	0,1	-0,036526
0,222500	0,1	-0,031355
0,224167	0,1	-0,023015
0,225833	0,1	-0,020300
0,227500	0,1	0,003499
0,229167	0,1	-0,022303
0,230833	0,1	-0,049005
0,232500	0,1	-0,045636
0,234167	0,1	0,007695
0,235833	0,1	-0,033743
0,237500	0,1	-0,006274
0,239167	0,1	-0,068077
0,240833	0,1	-0,009675
0,242500	0,1	-0,028554
0,244167	0,1	-0,029989
0,245833	0,1	-0,039303
0,247500	0,1	0,017400
0,249167	0,1	-0,020499
0,250833	0,1	-0,004678
0,252500	0,1	-0,004361
0,254167	0,1	-0,030003
0,255833	0,1	-0,026802
0,257500	0,1	-0,031974
0,259167	0,1	-0,049624
0,260833	0,1	-0,025874
0,262500	0,1	-0,021501
0,264167	0,1	-0,006931
0,265833	0,1	0,021651
0,267500	0,1	-0,024056
0,269167	0,1	-0,015294
0,270833	0,1	-0,020710
0,272500	0,1	-0,043187
0,274167	0,1	-0,008984
