File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/996.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	7_00h-EGS_3
Injection Number	112
Position	BB6
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	05:12:48
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,125563
Signal Max.	117,952986
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,037754
0,002500	0,1	-0,088828
0,004167	0,1	-0,072351
0,005833	0,1	-0,061903
0,007500	0,1	-0,057518
0,009167	0,1	-0,069551
0,010833	0,1	-0,047013
0,012500	0,1	-0,064296
0,014167	0,1	-0,062419
0,015833	0,1	-0,066619
0,017500	0,1	-0,047381
0,019167	0,1	-0,058920
0,020833	0,1	-0,066802
0,022500	0,1	-0,086288
0,024167	0,1	-0,057294
0,025833	0,1	-0,069717
0,027500	0,1	-0,053979
0,029167	0,1	-0,114055
0,030833	0,1	-0,095367
0,032500	0,1	-0,098004
0,034167	0,1	-0,125563
0,035833	0,1	-0,094729
0,037500	0,1	-0,118462
0,039167	0,1	-0,086452
0,040833	0,1	-0,110124
0,042500	0,1	-0,121902
0,044167	0,1	-0,106699
0,045833	0,1	-0,087151
0,047500	0,1	-0,086520
0,049167	0,1	-0,066395
0,050833	0,1	-0,102348
0,052500	0,1	-0,059363
0,054167	0,1	-0,053808
0,055833	0,1	-0,017189
0,057500	0,1	-0,082183
0,059167	0,1	-0,050300
0,060833	0,1	-0,063471
0,062500	0,1	-0,071203
0,064167	0,1	-0,063722
0,065833	0,1	-0,070054
0,067500	0,1	-0,068315
0,069167	0,1	-0,100944
0,070833	0,1	-0,060170
0,072500	0,1	-0,072222
0,074167	0,1	-0,053338
0,075833	0,1	-0,070130
0,077500	0,1	-0,095876
0,079167	0,1	-0,057219
0,080833	0,1	-0,049837
0,082500	0,1	-0,042799
0,084167	0,1	-0,069898
0,085833	0,1	-0,066682
0,087500	0,1	-0,030249
0,089167	0,1	-0,008240
0,090833	0,1	-0,035761
0,092500	0,1	-0,001545
0,094167	0,1	-0,035925
0,095833	0,1	-0,010421
0,097500	0,1	-0,038327
0,099167	0,1	-0,039755
0,100833	0,1	-0,041664
0,102500	0,1	-0,062003
0,104167	0,1	-0,054557
0,105833	0,1	-0,047025
0,107500	0,1	-0,076603
0,109167	0,1	-0,075601
