File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/477.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_24h-ChiBS_NA
Injection Number	18
Position	RB7
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	19:04:15
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,134772
Signal Max.	92,422807
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,049743
0,002500	0,1	-0,088680
0,004167	0,1	-0,073935
0,005833	0,1	-0,064913
0,007500	0,1	-0,081658
0,009167	0,1	-0,081369
0,010833	0,1	-0,102446
0,012500	0,1	-0,043783
0,014167	0,1	-0,057238
0,015833	0,1	0,007401
0,017500	0,1	-0,041180
0,019167	0,1	-0,059461
0,020833	0,1	-0,016605
0,022500	0,1	-0,068238
0,024167	0,1	-0,041553
0,025833	0,1	-0,072460
0,027500	0,1	-0,093309
0,029167	0,1	-0,096534
0,030833	0,1	-0,095364
0,032500	0,1	-0,108947
0,034167	0,1	-0,121655
0,035833	0,1	-0,063051
0,037500	0,1	-0,093307
0,039167	0,1	-0,115973
0,040833	0,1	-0,114045
0,042500	0,1	-0,112114
0,044167	0,1	-0,085124
0,045833	0,1	-0,113394
0,047500	0,1	-0,111235
0,049167	0,1	-0,119781
0,050833	0,1	-0,134772
0,052500	0,1	-0,093266
0,054167	0,1	-0,109063
0,055833	0,1	-0,081784
0,057500	0,1	-0,066908
0,059167	0,1	-0,078262
0,060833	0,1	-0,058534
0,062500	0,1	-0,068014
0,064167	0,1	-0,055897
0,065833	0,1	-0,101853
0,067500	0,1	-0,034006
0,069167	0,1	-0,058287
0,070833	0,1	-0,058469
0,072500	0,1	-0,070004
0,074167	0,1	-0,046589
0,075833	0,1	-0,046816
0,077500	0,1	-0,037213
0,079167	0,1	-0,069239
0,080833	0,1	-0,042548
0,082500	0,1	-0,042247
0,084167	0,1	-0,026907
0,085833	0,1	-0,061682
0,087500	0,1	-0,044537
0,089167	0,1	-0,037036
0,090833	0,1	-0,034517
0,092500	0,1	-0,002079
0,094167	0,1	-0,042706
0,095833	0,1	-0,035104
0,097500	0,1	-0,045758
0,099167	0,1	-0,024037
0,100833	0,1	-0,017709
0,102500	0,1	-0,033695
0,104167	0,1	-0,030008
0,105833	0,1	-0,021163
0,107500	0,1	-0,054713
0,109167	0,1	-0,056772
0,110833	0,1	-0,058762
0,112500	0,1	-0,050448
0,114167	0,1	-0,052320
0,115833	0,1	-0,060107
0,117500	0,1	-0,095299
0,119167	0,1	-0,034414
0,120833	0,1	-0,051789
0,122500	0,1	-0,096936
0,124167	0,1	-0,094897
0,125833	0,1	-0,066384
0,127500	0,1	-0,083823
0,129167	0,1	-0,050924
0,130833	0,1	-0,065729
0,132500	0,1	-0,062452
0,134167	0,1	-0,090555
0,135833	0,1	-0,063104
0,137500	0,1	-0,071704
0,139167	0,1	-0,059586
0,140833	0,1	-0,047345
0,142500	0,1	-0,026732
0,144167	0,1	-0,045290
0,145833	0,1	-0,054427
0,147500	0,1	-0,078377
0,149167	0,1	-0,040615
0,150833	0,1	-0,049626
0,152500	0,1	-0,059522
0,154167	0,1	-0,036572
0,155833	0,1	-0,031884
0,157500	0,1	-0,067655
0,159167	0,1	-0,040848
0,160833	0,1	-0,038735
0,162500	0,1	-0,021459
0,164167	0,1	-0,037440
0,165833	0,1	-0,037326
0,167500	0,1	-0,086452
0,169167	0,1	-0,037573
0,170833	0,1	-0,046285
0,172500	0,1	-0,075094
0,174167	0,1	-0,032827
0,175833	0,1	-0,039667
0,177500	0,1	-0,014783
0,179167	0,1	-0,032695
0,180833	0,1	0,000557
0,182500	0,1	-0,038664
0,184167	0,1	-0,012732
0,185833	0,1	-0,019638
0,187500	0,1	0,024453
0,189167	0,1	-0,012835
0,190833	0,1	-0,006932
0,192500	0,1	-0,034801
0,194167	0,1	-0,016835
0,195833	0,1	-0,007165
0,197500	0,1	-0,059218
0,199167	0,1	-0,018537
0,200833	0,1	-0,006816
0,202500	0,1	-0,023619
0,204167	0,1	-0,024911
0,205833	0,1	-0,001955
0,207500	0,1	-0,008509
0,209167	0,1	-0,021922
0,210833	0,1	0,011569
0,212500	0,1	-0,016997
0,214167	0,1	-0,011439
0,215833	0,1	-0,066012
0,217500	0,1	-0,006301
0,219167	0,1	-0,020457
0,220833	0,1	-0,023740
0,222500	0,1	0,003489
0,224167	0,1	-0,028125
0,225833	0,1	-0,005236
0,227500	0,1	-0,003592
0,229167	0,1	-0,018465
0,230833	0,1	-0,030531
0,232500	0,1	-0,015133
0,234167	0,1	-0,039077
0,235833	0,1	-0,044120
0,237500	0,1	-0,008578
0,239167	0,1	0,016612
0,240833	0,1	-0,034561
0,242500	0,1	-0,036390
0,244167	0,1	-0,005649
0,245833	0,1	-0,000724
0,247500	0,1	0,029787
0,249167	0,1	-0,018281
0,250833	0,1	0,030718
0,252500	0,1	-0,041877
0,254167	0,1	0,019416
0,255833	0,1	-0,013657
0,257500	0,1	0,029313
0,259167	0,1	-0,029113
0,260833	0,1	0,007643
0,262500	0,1	0,028388
0,264167	0,1	0,023647
0,265833	0,1	0,021950
0,267500	0,1	-0,002532
0,269167	0,1	-0,022971
0,270833	0,1	0,003371
0,272500	0,1	-0,029528
0,274167	0,1	0,012624
0,275833	0,1	0,016322
0,277500	0,1	-0,008213
0,279167	0,1	-0,013373
0,280833	0,1	0,012160
0,282500	0,1	-0,015767
0,284167	0,1	0,050568
0,285833	0,1	-0,016461
0,287500	0,1	-0,011207
0,289167	0,1	-0,001253
0,290833	0,1	-0,000075
0,292500	0,1	0,031897
0,294167	0,1	-0,023548
0,295833	0,1	0,025096
0,297500	0,1	0,016738
0,299167	0,1	0,004320
0,300833	0,1	-0,014775
0,302500	0,1	-0,004415
0,304167	0,1	0,008003
0,305833	0,1	0,015559
0,307500	0,1	0,036469
0,309167	0,1	0,011411
0,310833	0,1	0,017198
0,312500	0,1	0,006252
0,314167	0,1	0,042383
0,315833	0,1	0,031145
0,317500	0,1	0,012756
0,319167	0,1	0,008829
0,320833	0,1	0,010116
0,322500	0,1	0,001977
0,324167	0,1	0,038158
0,325833	0,1	0,061949
0,327500	0,1	0,026174
0,329167	0,1	0,048357
0,330833	0,1	0,040632
0,332500	0,1	0,026867
0,334167	0,1	0,040339
0,335833	0,1	0,013694
0,337500	0,1	0,007713
0,339167	0,1	0,019074
0,340833	0,1	-0,011901
0,342500	0,1	0,038277
0,344167	0,1	0,029567
0,345833	0,1	0,025231
0,347500	0,1	-0,012131
0,349167	0,1	0,024808
0,350833	0,1	0,023936
0,352500	0,1	0,026804
0,354167	0,1	0,020309
0,355833	0,1	0,038285
0,357500	0,1	0,029325
0,359167	0,1	-0,022087
0,360833	0,1	0,023517
0,362500	0,1	0,049351
0,364167	0,1	-0,014526
0,365833	0,1	0,066503
0,367500	0,1	0,041217
0,369167	0,1	0,023006
0,370833	0,1	0,041861
0,372500	0,1	0,046723
0,374167	0,1	0,037353
0,375833	0,1	0,007896
0,377500	0,1	0,036640
0,379167	0,1	0,070262
0,380833	0,1	0,047376
0,382500	0,1	0,063707
0,384167	0,1	0,046783
0,385833	0,1	0,060774
0,387500	0,1	0,028692
0,389167	0,1	0,049061
0,390833	0,1	0,017270
0,392500	0,1	0,071665
0,394167	0,1	0,037241
0,395833	0,1	0,060251
0,397500	0,1	0,008899
0,399167	0,1	0,056670
0,400833	0,1	0,067522
0,402500	0,1	0,055104
0,404167	0,1	0,048955
0,405833	0,1	0,054337
0,407500	0,1	0,036478
0,409167	0,1	0,074306
0,410833	0,1	0,053233
0,412500	0,1	0,030735
0,414167	0,1	0,038405
0,415833	0,1	0,074069
0,417500	0,1	0,090305
0,419167	0,1	0,036777
0,420833	0,1	0,031965
0,422500	0,1	0,098965
0,424167	0,1	0,068352
0,425833	0,1	0,076068
0,427500	0,1	0,086084
0,429167	0,1	0,072735
0,430833	0,1	0,065939
0,432500	0,1	0,077240
0,434167	0,1	0,124851
0,435833	0,1	0,107066
0,437500	0,1	0,064659
0,439167	0,1	0,109038
0,440833	0,1	0,066417
0,442500	0,1	0,093293
0,444167	0,1	0,077069
0,445833	0,1	0,094576
0,447500	0,1	0,106824
0,449167	0,1	0,069282
0,450833	0,1	0,090830
0,452500	0,1	0,105422
0,454167	0,1	0,028821
0,455833	0,1	0,088887
0,457500	0,1	0,105246
0,459167	0,1	0,073152
0,460833	0,1	0,087377
0,462500	0,1	0,083397
0,464167	0,1	0,124099
0,465833	0,1	0,108001
0,467500	0,1	0,061149
0,469167	0,1	0,096041
0,470833	0,1	0,091189
0,472500	0,1	0,060266
0,474167	0,1	0,108636
0,475833	0,1	0,116730
0,477500	0,1	0,073807
0,479167	0,1	0,072500
0,480833	0,1	0,073500
0,482500	0,1	0,100729
0,484167	0,1	0,085683
0,485833	0,1	0,092297
0,487500	0,1	0,086509
0,489167	0,1	0,108230
0,490833	0,1	0,113445
0,492500	0,1	0,131428
0,494167	0,1	0,111928
0,495833	0,1	0,125272
0,497500	0,1	0,143498
0,499167	0,1	0,080421
0,500833	0,1	0,131711
0,502500	0,1	0,114684
0,504167	0,1	0,104367
0,505833	0,1	0,088673
0,507500	0,1	0,111799
0,509167	0,1	0,118422
0,510833	0,1	0,091426
0,512500	0,1	0,135645
0,514167	0,1	0,135180
0,515833	0,1	0,111647
0,517500	0,1	0,156318
0,519167	0,1	0,121892
0,520833	0,1	0,173723
0,522500	0,1	0,073578
0,524167	0,1	0,124628
0,525833	0,1	0,133482
0,527500	0,1	0,155333
0,529167	0,1	0,107489
0,530833	0,1	0,131317
0,532500	0,1	0,133309
0,534167	0,1	0,104025
0,535833	0,1	0,100502
0,537500	0,1	0,154089
0,539167	0,1	0,150183
0,540833	0,1	0,119492
0,542500	0,1	0,138402
0,544167	0,1	0,151240
0,545833	0,1	0,151643
0,547500	0,1	0,121068
0,549167	0,1	0,118785
0,550833	0,1	0,106423
0,552500	0,1	0,114852
0,554167	0,1	0,148896
0,555833	0,1	0,146904
0,557500	0,1	0,151295
0,559167	0,1	0,142282
0,560833	0,1	0,166814
0,562500	0,1	0,138532
0,564167	0,1	0,199729
0,565833	0,1	0,192250
0,567500	0,1	0,154702
0,569167	0,1	0,162251
0,570833	0,1	0,191365
0,572500	0,1	0,152948
0,574167	0,1	0,145445
0,575833	0,1	0,167173
0,577500	0,1	0,159851
0,579167	0,1	0,113467
0,580833	0,1	0,174599
0,582500	0,1	0,126823
0,584167	0,1	0,188724
0,585833	0,1	0,180362
0,587500	0,1	0,175212
0,589167	0,1	0,175796
0,590833	0,1	0,189726
0,592500	0,1	0,207901
0,594167	0,1	0,185052
0,595833	0,1	0,172862
0,597500	0,1	0,147387
0,599167	0,1	0,155049
0,600833	0,1	0,163607
0,602500	0,1	0,183167
0,604167	0,1	0,162545
0,605833	0,1	0,175427
0,607500	0,1	0,205192
0,609167	0,1	0,204090
0,610833	0,1	0,209134
0,612500	0,1	0,159746
0,614167	0,1	0,225759
0,615833	0,1	0,213656
0,617500	0,1	0,215392
0,619167	0,1	0,228410
0,620833	0,1	0,185872
0,622500	0,1	0,196711
0,624167	0,1	0,218326
0,625833	0,1	0,210252
0,627500	0,1	0,196891
0,629167	0,1	0,215628
0,630833	0,1	0,198825
0,632500	0,1	0,240523
0,634167	0,1	0,214883
0,635833	0,1	0,248140
0,637500	0,1	0,263041
0,639167	0,1	0,225835
0,640833	0,1	0,207611
0,642500	0,1	0,228640
0,644167	0,1	0,266370
0,645833	0,1	0,235917
0,647500	0,1	0,227126
0,649167	0,1	0,221435
0,650833	0,1	0,263559
0,652500	0,1	0,247517
0,654167	0,1	0,248868
0,655833	0,1	0,284018
0,657500	0,1	0,259834
0,659167	0,1	0,273527
0,660833	0,1	0,228191
0,662500	0,1	0,238716
0,664167	0,1	0,269020
0,665833	0,1	0,282442
0,667500	0,1	0,302477
0,669167	0,1	0,274947
0,670833	0,1	0,294276
0,672500	0,1	0,277816
0,674167	0,1	0,305175
0,675833	0,1	0,297800
0,677500	0,1	0,315029
0,679167	0,1	0,288899
0,680833	0,1	0,300141
0,682500	0,1	0,295331
0,684167	0,1	0,281390
0,685833	0,1	0,292638
0,687500	0,1	0,284612
0,689167	0,1	0,330094
