File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/771.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	CelS2_01h-EGS_2
Injection Number	98
Position	BA1
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	03:42:06
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,169928
Signal Max.	114,832553
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,081408
0,002500	0,1	-0,056326
0,004167	0,1	-0,068818
0,005833	0,1	-0,109905
0,007500	0,1	-0,070158
0,009167	0,1	-0,094175
0,010833	0,1	-0,075884
0,012500	0,1	-0,127000
0,014167	0,1	-0,113003
0,015833	0,1	-0,091557
0,017500	0,1	-0,038840
0,019167	0,1	-0,048826
0,020833	0,1	-0,055676
0,022500	0,1	-0,067350
0,024167	0,1	-0,094588
0,025833	0,1	-0,113779
0,027500	0,1	-0,074255
0,029167	0,1	-0,088094
0,030833	0,1	-0,082799
0,032500	0,1	-0,122677
0,034167	0,1	-0,091912
0,035833	0,1	-0,151484
0,037500	0,1	-0,114969
0,039167	0,1	-0,169742
0,040833	0,1	-0,126565
0,042500	0,1	-0,169928
0,044167	0,1	-0,117416
0,045833	0,1	-0,119785
0,047500	0,1	-0,112317
0,049167	0,1	-0,100953
0,050833	0,1	-0,116039
0,052500	0,1	-0,062461
0,054167	0,1	-0,117128
0,055833	0,1	-0,045156
0,057500	0,1	-0,062444
0,059167	0,1	-0,069419
0,060833	0,1	-0,074682
0,062500	0,1	-0,095582
0,064167	0,1	-0,096792
0,065833	0,1	-0,054634
0,067500	0,1	-0,074925
0,069167	0,1	-0,112395
0,070833	0,1	-0,070966
0,072500	0,1	-0,041796
0,074167	0,1	-0,112983
0,075833	0,1	-0,080800
0,077500	0,1	-0,070151
0,079167	0,1	-0,057811
0,080833	0,1	-0,067992
0,082500	0,1	-0,060895
0,084167	0,1	-0,023661
0,085833	0,1	-0,072289
0,087500	0,1	-0,072116
0,089167	0,1	-0,088508
0,090833	0,1	-0,084186
0,092500	0,1	-0,090471
0,094167	0,1	-0,077771
0,095833	0,1	-0,026275
0,097500	0,1	-0,072993
0,099167	0,1	-0,044775
0,100833	0,1	-0,067638
0,102500	0,1	-0,102909
0,104167	0,1	-0,119720
0,105833	0,1	-0,093221
0,107500	0,1	-0,109560
0,109167	0,1	-0,106541
0,110833	0,1	-0,074562
0,112500	0,1	-0,099123
0,114167	0,1	-0,117276
0,115833	0,1	-0,047249
0,117500	0,1	-0,087754
0,119167	0,1	-0,113865
0,120833	0,1	-0,124793
0,122500	0,1	-0,122794
0,124167	0,1	-0,092220
0,125833	0,1	-0,139499
0,127500	0,1	-0,106319
0,129167	0,1	-0,099879
0,130833	0,1	-0,082099
0,132500	0,1	-0,066821
0,134167	0,1	-0,092645
0,135833	0,1	-0,070048
0,137500	0,1	-0,086644
0,139167	0,1	-0,117853
0,140833	0,1	-0,055569
0,142500	0,1	-0,097916
0,144167	0,1	-0,077336
0,145833	0,1	-0,040076
0,147500	0,1	-0,099449
0,149167	0,1	-0,044654
0,150833	0,1	-0,092227
0,152500	0,1	-0,053491
0,154167	0,1	-0,059774
0,155833	0,1	-0,080658
0,157500	0,1	-0,077937
0,159167	0,1	-0,096269
0,160833	0,1	-0,080297
0,162500	0,1	-0,094741
0,164167	0,1	-0,090331
0,165833	0,1	-0,091675
0,167500	0,1	-0,070628
0,169167	0,1	-0,112076
0,170833	0,1	-0,104906
0,172500	0,1	-0,058009
0,174167	0,1	-0,032911
0,175833	0,1	-0,085229
0,177500	0,1	-0,068060
0,179167	0,1	-0,085711
0,180833	0,1	-0,036914
0,182500	0,1	-0,078030
0,184167	0,1	-0,061539
0,185833	0,1	-0,113736
0,187500	0,1	-0,065562
0,189167	0,1	-0,062158
0,190833	0,1	-0,085754
0,192500	0,1	-0,061459
0,194167	0,1	-0,095209
0,195833	0,1	-0,072475
0,197500	0,1	-0,003546
0,199167	0,1	-0,074456
0,200833	0,1	-0,061686
0,202500	0,1	-0,045249
0,204167	0,1	-0,090961
0,205833	0,1	-0,067543
0,207500	0,1	-0,069980
0,209167	0,1	-0,075323
0,210833	0,1	-0,101647
0,212500	0,1	-0,077522
0,214167	0,1	-0,093211
0,215833	0,1	-0,100534
0,217500	0,1	-0,076177
0,219167	0,1	-0,032544
0,220833	0,1	-0,073989
0,222500	0,1	-0,042603
0,224167	0,1	-0,034873
0,225833	0,1	-0,050893
0,227500	0,1	-0,059299
0,229167	0,1	-0,021279
