File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/342.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	CelS2_00.5h-EGS_3
Injection Number	108
Position	BB3
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	04:47:07
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,103708
Signal Max.	114,264162
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,038127
0,002500	0,1	-0,036430
0,004167	0,1	-0,071692
0,005833	0,1	-0,053243
0,007500	0,1	-0,064163
0,009167	0,1	-0,049433
0,010833	0,1	-0,051106
0,012500	0,1	-0,032233
0,014167	0,1	-0,065255
0,015833	0,1	-0,059738
0,017500	0,1	-0,072733
0,019167	0,1	-0,079440
0,020833	0,1	-0,032673
0,022500	0,1	-0,023310
0,024167	0,1	-0,080008
0,025833	0,1	-0,062205
0,027500	0,1	-0,063524
0,029167	0,1	-0,045832
0,030833	0,1	-0,084689
0,032500	0,1	-0,094549
0,034167	0,1	-0,095976
0,035833	0,1	-0,070712
0,037500	0,1	-0,052518
0,039167	0,1	-0,099858
0,040833	0,1	-0,100179
0,042500	0,1	-0,063533
0,044167	0,1	-0,074120
0,045833	0,1	-0,075156
0,047500	0,1	-0,095601
0,049167	0,1	-0,078680
0,050833	0,1	-0,052830
0,052500	0,1	-0,050403
0,054167	0,1	-0,068365
0,055833	0,1	-0,062719
0,057500	0,1	-0,044425
0,059167	0,1	-0,025856
0,060833	0,1	-0,043691
0,062500	0,1	-0,046199
0,064167	0,1	-0,034426
0,065833	0,1	-0,078024
0,067500	0,1	-0,074309
0,069167	0,1	-0,083807
0,070833	0,1	-0,082941
0,072500	0,1	-0,051402
0,074167	0,1	-0,032109
0,075833	0,1	-0,061428
0,077500	0,1	-0,059923
0,079167	0,1	-0,029833
0,080833	0,1	-0,010001
0,082500	0,1	-0,067651
0,084167	0,1	-0,026463
0,085833	0,1	-0,018962
0,087500	0,1	-0,040255
0,089167	0,1	-0,018261
0,090833	0,1	-0,057678
0,092500	0,1	-0,033973
0,094167	0,1	-0,033883
0,095833	0,1	-0,024675
0,097500	0,1	-0,051078
0,099167	0,1	-0,035481
0,100833	0,1	-0,033739
0,102500	0,1	-0,060083
0,104167	0,1	-0,045273
0,105833	0,1	-0,057601
0,107500	0,1	-0,074034
0,109167	0,1	-0,035673
0,110833	0,1	-0,067264
0,112500	0,1	-0,066463
0,114167	0,1	-0,072483
0,115833	0,1	-0,060567
0,117500	0,1	-0,039208
0,119167	0,1	-0,035769
0,120833	0,1	-0,046901
0,122500	0,1	-0,094496
0,124167	0,1	-0,056187
0,125833	0,1	-0,076064
0,127500	0,1	-0,054422
0,129167	0,1	-0,079041
0,130833	0,1	-0,079959
0,132500	0,1	-0,045836
0,134167	0,1	-0,053960
0,135833	0,1	-0,056010
0,137500	0,1	-0,103708
0,139167	0,1	-0,041143
0,140833	0,1	-0,063643
0,142500	0,1	-0,053489
0,144167	0,1	-0,068738
0,145833	0,1	-0,030808
0,147500	0,1	-0,028171
0,149167	0,1	-0,039678
0,150833	0,1	-0,056710
0,152500	0,1	-0,044070
0,154167	0,1	-0,036101
0,155833	0,1	-0,070141
0,157500	0,1	-0,019633
0,159167	0,1	-0,021566
0,160833	0,1	-0,059024
0,162500	0,1	-0,041941
0,164167	0,1	-0,044605
0,165833	0,1	-0,074673
0,167500	0,1	-0,018165
0,169167	0,1	-0,024567
0,170833	0,1	-0,017511
0,172500	0,1	-0,016102
0,174167	0,1	-0,048656
0,175833	0,1	-0,036599
0,177500	0,1	-0,032623
0,179167	0,1	-0,033573
0,180833	0,1	-0,054992
0,182500	0,1	-0,013152
0,184167	0,1	-0,024628
0,185833	0,1	-0,032846
0,187500	0,1	-0,023991
0,189167	0,1	-0,050291
0,190833	0,1	-0,037799
0,192500	0,1	-0,064636
0,194167	0,1	-0,019819
0,195833	0,1	-0,001265
0,197500	0,1	-0,049294
0,199167	0,1	-0,015884
0,200833	0,1	-0,043462
0,202500	0,1	-0,073889
0,204167	0,1	-0,017068
0,205833	0,1	-0,045138
0,207500	0,1	-0,023870
0,209167	0,1	-0,010434
0,210833	0,1	-0,058029
0,212500	0,1	-0,022465
0,214167	0,1	-0,075579
