File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/231.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	CelS2_02h-EGS_3
Injection Number	89
Position	GE1
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	02:43:53
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,157365
Signal Max.	151,885658
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,095536
0,002500	0,1	-0,045682
0,004167	0,1	-0,076418
0,005833	0,1	-0,019589
0,007500	0,1	-0,051874
0,009167	0,1	-0,045383
0,010833	0,1	-0,067223
0,012500	0,1	-0,039796
0,014167	0,1	-0,113394
0,015833	0,1	-0,069727
0,017500	0,1	-0,078349
0,019167	0,1	-0,075289
0,020833	0,1	-0,096901
0,022500	0,1	-0,056200
0,024167	0,1	-0,090375
0,025833	0,1	-0,050195
0,027500	0,1	-0,091348
0,029167	0,1	-0,112908
0,030833	0,1	-0,096454
0,032500	0,1	-0,102843
0,034167	0,1	-0,139758
0,035833	0,1	-0,108427
0,037500	0,1	-0,058523
0,039167	0,1	-0,061161
0,040833	0,1	-0,157365
0,042500	0,1	-0,133275
0,044167	0,1	-0,117719
0,045833	0,1	-0,126022
0,047500	0,1	-0,080659
0,049167	0,1	-0,075348
0,050833	0,1	-0,068991
0,052500	0,1	-0,043439
0,054167	0,1	-0,086188
0,055833	0,1	-0,081768
0,057500	0,1	-0,084976
0,059167	0,1	-0,082636
0,060833	0,1	-0,080277
0,062500	0,1	-0,068164
0,064167	0,1	-0,076900
0,065833	0,1	-0,067230
0,067500	0,1	-0,125121
0,069167	0,1	-0,027034
0,070833	0,1	-0,100346
0,072500	0,1	-0,086700
0,074167	0,1	-0,056569
0,075833	0,1	-0,060209
0,077500	0,1	-0,056524
0,079167	0,1	-0,048903
0,080833	0,1	-0,073230
0,082500	0,1	-0,047562
0,084167	0,1	-0,017489
0,085833	0,1	-0,095332
0,087500	0,1	-0,038745
0,089167	0,1	-0,019434
0,090833	0,1	-0,007978
0,092500	0,1	-0,033694
0,094167	0,1	-0,005331
0,095833	0,1	-0,029592
0,097500	0,1	-0,053431
0,099167	0,1	-0,061306
0,100833	0,1	-0,050229
0,102500	0,1	-0,032151
0,104167	0,1	-0,046703
0,105833	0,1	-0,051053
0,107500	0,1	-0,065817
0,109167	0,1	-0,075801
0,110833	0,1	-0,068661
0,112500	0,1	-0,044931
0,114167	0,1	-0,070228
0,115833	0,1	-0,082904
0,117500	0,1	-0,091374
0,119167	0,1	-0,060279
0,120833	0,1	-0,093664
0,122500	0,1	-0,108063
0,124167	0,1	-0,109843
0,125833	0,1	-0,098588
0,127500	0,1	-0,080923
0,129167	0,1	-0,101889
0,130833	0,1	-0,082331
0,132500	0,1	-0,063690
0,134167	0,1	-0,055509
0,135833	0,1	-0,094181
0,137500	0,1	-0,036717
0,139167	0,1	-0,034963
0,140833	0,1	-0,038399
0,142500	0,1	-0,034902
0,144167	0,1	-0,090906
0,145833	0,1	-0,070010
0,147500	0,1	-0,064538
0,149167	0,1	-0,057020
0,150833	0,1	-0,057394
0,152500	0,1	-0,072446
0,154167	0,1	-0,044662
0,155833	0,1	-0,068674
0,157500	0,1	-0,028593
0,159167	0,1	-0,056578
0,160833	0,1	-0,026645
0,162500	0,1	-0,049538
0,164167	0,1	-0,062071
0,165833	0,1	-0,031199
0,167500	0,1	-0,021005
0,169167	0,1	-0,041667
0,170833	0,1	-0,059625
0,172500	0,1	-0,019728
0,174167	0,1	-0,045000
0,175833	0,1	-0,049666
0,177500	0,1	-0,052338
0,179167	0,1	-0,039997
0,180833	0,1	-0,064863
0,182500	0,1	-0,019192
0,184167	0,1	-0,062311
0,185833	0,1	-0,022132
0,187500	0,1	-0,027713
0,189167	0,1	-0,026139
0,190833	0,1	-0,053265
0,192500	0,1	-0,016870
0,194167	0,1	-0,052002
0,195833	0,1	-0,058738
0,197500	0,1	-0,036749
0,199167	0,1	-0,083767
0,200833	0,1	-0,052284
0,202500	0,1	-0,005502
0,204167	0,1	-0,051853
0,205833	0,1	-0,026995
0,207500	0,1	-0,031212
0,209167	0,1	-0,070929
0,210833	0,1	-0,060421
0,212500	0,1	-0,054080
0,214167	0,1	-0,068367
0,215833	0,1	-0,054724
0,217500	0,1	-0,057951
0,219167	0,1	-0,041781
0,220833	0,1	-0,049998
0,222500	0,1	-0,020948
0,224167	0,1	-0,046430
0,225833	0,1	-0,023204
0,227500	0,1	-0,018603
0,229167	0,1	-0,008662
0,230833	0,1	-0,038083
0,232500	0,1	-0,005768
0,234167	0,1	-0,049989
0,235833	0,1	-0,055299
0,237500	0,1	-0,044928
0,239167	0,1	-0,064699
0,240833	0,1	0,002034
0,242500	0,1	0,005466
0,244167	0,1	-0,053590
0,245833	0,1	-0,024862
0,247500	0,1	-0,066390
0,249167	0,1	-0,043997
0,250833	0,1	-0,027945
0,252500	0,1	-0,058795
0,254167	0,1	-0,011052
0,255833	0,1	-0,087506
0,257500	0,1	-0,033568
0,259167	0,1	-0,040367
0,260833	0,1	-0,011152
0,262500	0,1	-0,043510
0,264167	0,1	-0,050349
0,265833	0,1	-0,023682
0,267500	0,1	-0,038914
0,269167	0,1	-0,045398
0,270833	0,1	-0,040845
0,272500	0,1	-0,062543
0,274167	0,1	-0,003805
0,275833	0,1	-0,039740
0,277500	0,1	-0,006928
0,279167	0,1	-0,013898
0,280833	0,1	-0,059433
0,282500	0,1	-0,017265
0,284167	0,1	-0,041812
0,285833	0,1	0,001791
0,287500	0,1	0,017290
0,289167	0,1	-0,013458
0,290833	0,1	0,007739
0,292500	0,1	-0,034767
0,294167	0,1	-0,001336
0,295833	0,1	-0,067774
0,297500	0,1	-0,060191
0,299167	0,1	-0,038343
0,300833	0,1	-0,050347
0,302500	0,1	-0,043870
0,304167	0,1	-0,048941
0,305833	0,1	-0,058052
0,307500	0,1	-0,043127
0,309167	0,1	-0,019125
0,310833	0,1	-0,048894
0,312500	0,1	-0,033952
0,314167	0,1	-0,056579
0,315833	0,1	-0,019377
0,317500	0,1	-0,036513
0,319167	0,1	-0,018956
0,320833	0,1	-0,061130
0,322500	0,1	-0,024203
0,324167	0,1	-0,032269
