File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/251.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	Blank
Injection Number	123
Position	RA1
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Blank
Status	Finished
Injection Date	13.06.2022
Injection Time	06:24:00
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,361104
Signal Max.	0,472617
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,053267
0,002500	0,1	-0,070591
0,004167	0,1	-0,108797
0,005833	0,1	-0,065057
0,007500	0,1	-0,055423
0,009167	0,1	-0,087009
0,010833	0,1	-0,029429
0,012500	0,1	-0,077780
0,014167	0,1	-0,110417
0,015833	0,1	-0,079356
0,017500	0,1	-0,055795
0,019167	0,1	-0,066266
0,020833	0,1	-0,030726
0,022500	0,1	-0,057050
0,024167	0,1	-0,077403
0,025833	0,1	-0,059337
0,027500	0,1	-0,068422
0,029167	0,1	-0,088681
0,030833	0,1	-0,056561
0,032500	0,1	-0,052354
0,034167	0,1	-0,043828
0,035833	0,1	-0,047841
0,037500	0,1	-0,053801
0,039167	0,1	-0,059147
0,040833	0,1	-0,070408
0,042500	0,1	-0,077573
0,044167	0,1	-0,056559
0,045833	0,1	-0,064648
0,047500	0,1	-0,090940
0,049167	0,1	-0,083017
0,050833	0,1	-0,071089
0,052500	0,1	-0,082036
0,054167	0,1	-0,068215
0,055833	0,1	-0,081087
0,057500	0,1	-0,068979
0,059167	0,1	-0,059976
0,060833	0,1	-0,059913
0,062500	0,1	-0,071998
0,064167	0,1	-0,038531
0,065833	0,1	-0,074999
0,067500	0,1	-0,040502
0,069167	0,1	-0,082013
0,070833	0,1	-0,096689
0,072500	0,1	-0,082914
0,074167	0,1	-0,065404
0,075833	0,1	-0,094620
0,077500	0,1	-0,018127
0,079167	0,1	-0,066214
0,080833	0,1	-0,062437
0,082500	0,1	-0,071815
0,084167	0,1	-0,056910
0,085833	0,1	-0,085820
0,087500	0,1	-0,049134
0,089167	0,1	-0,078534
0,090833	0,1	-0,073163
0,092500	0,1	-0,072474
0,094167	0,1	-0,058482
0,095833	0,1	-0,056081
0,097500	0,1	-0,042588
0,099167	0,1	-0,046838
0,100833	0,1	-0,068618
0,102500	0,1	-0,094163
0,104167	0,1	-0,061618
0,105833	0,1	-0,074580
0,107500	0,1	-0,086422
0,109167	0,1	-0,099469
0,110833	0,1	-0,068966
0,112500	0,1	-0,030604
0,114167	0,1	-0,055890
0,115833	0,1	-0,062039
0,117500	0,1	-0,092802
0,119167	0,1	-0,058014
0,120833	0,1	-0,120571
0,122500	0,1	-0,072654
0,124167	0,1	-0,053518
0,125833	0,1	-0,065808
0,127500	0,1	-0,052998
0,129167	0,1	-0,023066
0,130833	0,1	-0,079811
0,132500	0,1	-0,065252
0,134167	0,1	-0,087152
0,135833	0,1	-0,080969
0,137500	0,1	-0,092119
0,139167	0,1	-0,084546
0,140833	0,1	-0,078726
0,142500	0,1	-0,097207
0,144167	0,1	-0,078131
0,145833	0,1	-0,105316
0,147500	0,1	-0,040483
0,149167	0,1	-0,059635
0,150833	0,1	-0,053926
0,152500	0,1	-0,087394
0,154167	0,1	-0,097606
0,155833	0,1	-0,076593
0,157500	0,1	-0,032012
0,159167	0,1	-0,040139
0,160833	0,1	-0,063546
0,162500	0,1	-0,036789
0,164167	0,1	-0,093041
0,165833	0,1	-0,051702
0,167500	0,1	-0,120278
0,169167	0,1	-0,020807
0,170833	0,1	-0,078862
0,172500	0,1	-0,099024
0,174167	0,1	-0,069334
0,175833	0,1	-0,088652
0,177500	0,1	-0,050955
0,179167	0,1	-0,070227
0,180833	0,1	-0,074690
0,182500	0,1	-0,067526
0,184167	0,1	-0,074001
0,185833	0,1	-0,078875
0,187500	0,1	-0,090608
0,189167	0,1	-0,074861
0,190833	0,1	-0,073177
0,192500	0,1	-0,087064
0,194167	0,1	-0,102569
0,195833	0,1	-0,091378
0,197500	0,1	-0,075229
0,199167	0,1	-0,088621
0,200833	0,1	-0,106558
0,202500	0,1	-0,076746
0,204167	0,1	-0,077027
0,205833	0,1	-0,078022
0,207500	0,1	-0,045959
0,209167	0,1	0,002916
0,210833	0,1	-0,066436
