File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/317.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_02h-EGS_1
Injection Number	84
Position	GD4
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	02:11:25
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,161686
Signal Max.	116,366013
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,114627
0,002500	0,1	-0,049927
0,004167	0,1	-0,104571
0,005833	0,1	-0,088751
0,007500	0,1	-0,107713
0,009167	0,1	-0,052782
0,010833	0,1	-0,057826
0,012500	0,1	-0,053519
0,014167	0,1	-0,048856
0,015833	0,1	-0,074802
0,017500	0,1	-0,058077
0,019167	0,1	-0,056332
0,020833	0,1	-0,066125
0,022500	0,1	-0,048509
0,024167	0,1	-0,074651
0,025833	0,1	-0,035709
0,027500	0,1	-0,078149
0,029167	0,1	-0,071784
0,030833	0,1	-0,098389
0,032500	0,1	-0,086139
0,034167	0,1	-0,090813
0,035833	0,1	-0,104598
0,037500	0,1	-0,148087
0,039167	0,1	-0,115338
0,040833	0,1	-0,107796
0,042500	0,1	-0,161686
0,044167	0,1	-0,124020
0,045833	0,1	-0,080983
0,047500	0,1	-0,087022
0,049167	0,1	-0,093547
0,050833	0,1	-0,109946
0,052500	0,1	-0,114565
0,054167	0,1	-0,054006
0,055833	0,1	-0,097742
0,057500	0,1	-0,072203
0,059167	0,1	-0,062585
0,060833	0,1	-0,019455
0,062500	0,1	-0,060155
0,064167	0,1	-0,140573
0,065833	0,1	-0,088259
0,067500	0,1	-0,070856
0,069167	0,1	-0,067870
0,070833	0,1	-0,096355
0,072500	0,1	-0,093794
0,074167	0,1	-0,072157
0,075833	0,1	-0,073619
0,077500	0,1	-0,019088
0,079167	0,1	-0,088352
0,080833	0,1	-0,071145
0,082500	0,1	-0,043453
0,084167	0,1	-0,048750
0,085833	0,1	-0,028685
0,087500	0,1	-0,032602
0,089167	0,1	-0,075916
0,090833	0,1	-0,060292
0,092500	0,1	-0,056517
0,094167	0,1	-0,032460
0,095833	0,1	-0,052948
0,097500	0,1	-0,051838
0,099167	0,1	-0,045708
0,100833	0,1	-0,039729
0,102500	0,1	0,007782
