File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/738.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	A2ox 50
Injection Number	128
Position	RA3
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Calibration Standard
Status	Finished
Injection Date	13.06.2022
Injection Time	06:55:55
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,170293
Signal Max.	28,758105
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,109754
0,002500	0,1	-0,109514
0,004167	0,1	-0,100949
0,005833	0,1	-0,097509
0,007500	0,1	-0,091918
0,009167	0,1	-0,100653
0,010833	0,1	-0,057404
0,012500	0,1	-0,033918
0,014167	0,1	-0,058779
0,015833	0,1	-0,055419
0,017500	0,1	-0,063754
0,019167	0,1	-0,080139
0,020833	0,1	-0,037301
0,022500	0,1	-0,105949
0,024167	0,1	-0,096829
0,025833	0,1	-0,084163
0,027500	0,1	-0,055657
0,029167	0,1	-0,041130
0,030833	0,1	-0,061297
0,032500	0,1	-0,089095
0,034167	0,1	-0,049896
0,035833	0,1	-0,116091
0,037500	0,1	-0,090290
0,039167	0,1	-0,085384
0,040833	0,1	-0,095413
0,042500	0,1	-0,076820
0,044167	0,1	-0,042078
0,045833	0,1	-0,042180
0,047500	0,1	-0,070464
0,049167	0,1	-0,045974
0,050833	0,1	-0,073151
0,052500	0,1	-0,064740
0,054167	0,1	-0,082884
0,055833	0,1	-0,063412
0,057500	0,1	-0,098553
0,059167	0,1	-0,057063
0,060833	0,1	-0,070808
0,062500	0,1	-0,074830
0,064167	0,1	-0,061908
0,065833	0,1	-0,060369
0,067500	0,1	-0,066742
0,069167	0,1	-0,050802
0,070833	0,1	-0,094712
0,072500	0,1	-0,097507
0,074167	0,1	-0,054158
0,075833	0,1	-0,100695
0,077500	0,1	-0,082773
0,079167	0,1	-0,108866
0,080833	0,1	-0,089287
0,082500	0,1	-0,118305
0,084167	0,1	-0,049021
0,085833	0,1	-0,106533
0,087500	0,1	-0,052998
0,089167	0,1	-0,074085
0,090833	0,1	-0,124424
0,092500	0,1	-0,121470
0,094167	0,1	-0,069472
0,095833	0,1	-0,089738
0,097500	0,1	-0,077809
0,099167	0,1	-0,079982
0,100833	0,1	-0,118543
0,102500	0,1	-0,050776
0,104167	0,1	-0,090555
0,105833	0,1	-0,087018
0,107500	0,1	-0,068371
0,109167	0,1	-0,078265
0,110833	0,1	-0,135452
0,112500	0,1	-0,073853
0,114167	0,1	-0,091222
0,115833	0,1	-0,103790
0,117500	0,1	-0,065169
0,119167	0,1	-0,113590
0,120833	0,1	-0,091572
0,122500	0,1	-0,100653
0,124167	0,1	-0,087310
0,125833	0,1	-0,068471
0,127500	0,1	-0,136443
0,129167	0,1	-0,087550
0,130833	0,1	-0,084622
0,132500	0,1	-0,085855
0,134167	0,1	-0,115518
0,135833	0,1	-0,064591
0,137500	0,1	-0,146049
0,139167	0,1	-0,079566
0,140833	0,1	-0,056547
0,142500	0,1	-0,103329
0,144167	0,1	-0,091859
0,145833	0,1	-0,114297
0,147500	0,1	-0,072505
0,149167	0,1	-0,170293
0,150833	0,1	-0,128534
0,152500	0,1	-0,072048
0,154167	0,1	-0,094116
0,155833	0,1	-0,100364
0,157500	0,1	-0,083062
0,159167	0,1	-0,077278
0,160833	0,1	-0,094048
0,162500	0,1	-0,081598
0,164167	0,1	-0,102233
0,165833	0,1	-0,091157
0,167500	0,1	-0,079203
0,169167	0,1	-0,075061
0,170833	0,1	-0,081994
0,172500	0,1	-0,111190
0,174167	0,1	-0,073507
0,175833	0,1	-0,124210
0,177500	0,1	-0,081665
0,179167	0,1	-0,082997
0,180833	0,1	-0,103447
0,182500	0,1	-0,103681
0,184167	0,1	-0,090236
0,185833	0,1	-0,086786
0,187500	0,1	-0,047851
0,189167	0,1	-0,098950
0,190833	0,1	-0,097809
0,192500	0,1	-0,083754
0,194167	0,1	-0,107584
0,195833	0,1	-0,088425
0,197500	0,1	-0,070575
0,199167	0,1	-0,097974
0,200833	0,1	-0,101066
0,202500	0,1	-0,101187
0,204167	0,1	-0,086319
0,205833	0,1	-0,091454
0,207500	0,1	-0,090694
0,209167	0,1	-0,086377
0,210833	0,1	-0,081006
0,212500	0,1	-0,136615
0,214167	0,1	-0,091406
0,215833	0,1	-0,099722
0,217500	0,1	-0,099784
0,219167	0,1	-0,120140
0,220833	0,1	-0,079631
0,222500	0,1	-0,100890
0,224167	0,1	-0,077683
0,225833	0,1	-0,094418
0,227500	0,1	-0,124676
0,229167	0,1	-0,073221
0,230833	0,1	-0,119954
0,232500	0,1	-0,074261
0,234167	0,1	-0,055604
0,235833	0,1	-0,074486
0,237500	0,1	-0,097964
0,239167	0,1	-0,089012
0,240833	0,1	-0,117964
0,242500	0,1	-0,082244
0,244167	0,1	-0,118082
0,245833	0,1	-0,100831
0,247500	0,1	-0,112376
0,249167	0,1	-0,099326
0,250833	0,1	-0,092210
0,252500	0,1	-0,056370
0,254167	0,1	-0,063866
0,255833	0,1	-0,080308
0,257500	0,1	-0,125127
0,259167	0,1	-0,062949
0,260833	0,1	-0,046976
0,262500	0,1	-0,106644
0,264167	0,1	-0,091170
0,265833	0,1	-0,094011
0,267500	0,1	-0,086487
0,269167	0,1	-0,089642
0,270833	0,1	-0,049607
0,272500	0,1	-0,061309
0,274167	0,1	-0,074828
0,275833	0,1	-0,080792
0,277500	0,1	-0,090571
0,279167	0,1	-0,096985
0,280833	0,1	-0,039047
0,282500	0,1	-0,077336
0,284167	0,1	-0,095640
