File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/646.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	Blank__02
Injection Number	2
Position	RA1
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Blank
Status	Finished
Injection Date	12.06.2022
Injection Time	17:20:30
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,051223
Signal Max.	0,573636
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,008798
0,002500	0,1	-0,021710
0,004167	0,1	-0,036485
0,005833	0,1	-0,016144
0,007500	0,1	-0,037334
0,009167	0,1	-0,019101
0,010833	0,1	-0,048928
0,012500	0,1	0,000836
0,014167	0,1	-0,047461
0,015833	0,1	-0,026494
0,017500	0,1	-0,018455
0,019167	0,1	-0,013740
0,020833	0,1	-0,032995
0,022500	0,1	-0,022205
0,024167	0,1	-0,044185
0,025833	0,1	-0,020992
0,027500	0,1	-0,035800
0,029167	0,1	-0,015376
0,030833	0,1	-0,050807
0,032500	0,1	-0,041847
0,034167	0,1	-0,034713
0,035833	0,1	-0,011938
0,037500	0,1	-0,013822
0,039167	0,1	-0,013564
0,040833	0,1	-0,038277
0,042500	0,1	-0,002244
0,044167	0,1	-0,043518
0,045833	0,1	-0,032658
0,047500	0,1	-0,040731
0,049167	0,1	-0,038927
0,050833	0,1	-0,044553
0,052500	0,1	-0,004343
0,054167	0,1	-0,032495
0,055833	0,1	-0,019702
0,057500	0,1	-0,047590
0,059167	0,1	-0,020266
0,060833	0,1	-0,020728
0,062500	0,1	-0,031802
0,064167	0,1	0,039650
0,065833	0,1	-0,008952
0,067500	0,1	-0,038359
0,069167	0,1	0,014197
0,070833	0,1	-0,023718
0,072500	0,1	-0,018122
0,074167	0,1	-0,040718
0,075833	0,1	-0,021635
0,077500	0,1	-0,015455
0,079167	0,1	-0,021412
0,080833	0,1	-0,011583
0,082500	0,1	-0,030118
0,084167	0,1	-0,023646
0,085833	0,1	-0,010080
0,087500	0,1	-0,006651
0,089167	0,1	-0,030636
0,090833	0,1	-0,029687
0,092500	0,1	0,002748
0,094167	0,1	0,015836
0,095833	0,1	-0,005823
0,097500	0,1	-0,021845
0,099167	0,1	-0,017893
0,100833	0,1	-0,004805
0,102500	0,1	-0,022094
