File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/294.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	7_24h-NT_3
Injection Number	27
Position	RC7
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	20:02:37
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,198207
Signal Max.	114,324972
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,129470
0,002500	0,1	-0,092281
0,004167	0,1	-0,138662
0,005833	0,1	-0,131669
0,007500	0,1	-0,138919
0,009167	0,1	-0,103729
0,010833	0,1	-0,076047
0,012500	0,1	-0,113646
0,014167	0,1	-0,094186
0,015833	0,1	-0,155133
0,017500	0,1	-0,106061
0,019167	0,1	-0,111803
0,020833	0,1	-0,096658
0,022500	0,1	-0,111009
0,024167	0,1	-0,084817
0,025833	0,1	-0,130933
0,027500	0,1	-0,102439
0,029167	0,1	-0,154702
0,030833	0,1	-0,134417
0,032500	0,1	-0,124084
0,034167	0,1	-0,113864
0,035833	0,1	-0,142548
0,037500	0,1	-0,198207
0,039167	0,1	-0,149388
0,040833	0,1	-0,155498
0,042500	0,1	-0,128683
0,044167	0,1	-0,138837
0,045833	0,1	-0,133955
0,047500	0,1	-0,110002
0,049167	0,1	-0,119512
0,050833	0,1	-0,148742
0,052500	0,1	-0,143845
0,054167	0,1	-0,067143
0,055833	0,1	-0,089667
0,057500	0,1	-0,097755
0,059167	0,1	-0,106649
0,060833	0,1	-0,110013
0,062500	0,1	-0,123810
0,064167	0,1	-0,081827
0,065833	0,1	-0,074110
0,067500	0,1	-0,102469
0,069167	0,1	-0,084980
0,070833	0,1	-0,120876
0,072500	0,1	-0,115337
0,074167	0,1	-0,101209
0,075833	0,1	-0,086103
0,077500	0,1	-0,087512
0,079167	0,1	-0,140635
0,080833	0,1	-0,081355
0,082500	0,1	-0,061561
0,084167	0,1	-0,096522
0,085833	0,1	-0,131914
0,087500	0,1	-0,094191
0,089167	0,1	-0,068960
0,090833	0,1	-0,052541
0,092500	0,1	-0,110978
0,094167	0,1	-0,082220
0,095833	0,1	-0,083771
0,097500	0,1	-0,096279
0,099167	0,1	-0,099210
0,100833	0,1	-0,077085
0,102500	0,1	-0,136207
0,104167	0,1	-0,082309
0,105833	0,1	-0,110696
0,107500	0,1	-0,089095
0,109167	0,1	-0,136103
0,110833	0,1	-0,085032
0,112500	0,1	-0,082879
0,114167	0,1	-0,124844
0,115833	0,1	-0,095081
0,117500	0,1	-0,141194
0,119167	0,1	-0,121118
0,120833	0,1	-0,156867
