File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/933.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	Sc10D_24h-NT_2
Injection Number	34
Position	RD6
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	20:48:02
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,218584
Signal Max.	926,032444
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,150372
0,002500	0,1	-0,193876
0,004167	0,1	-0,142315
0,005833	0,1	-0,140218
0,007500	0,1	-0,159188
0,009167	0,1	-0,132745
0,010833	0,1	-0,154804
0,012500	0,1	-0,136556
0,014167	0,1	-0,134708
0,015833	0,1	-0,146303
0,017500	0,1	-0,171330
0,019167	0,1	-0,148825
0,020833	0,1	-0,147859
0,022500	0,1	-0,125237
0,024167	0,1	-0,146275
0,025833	0,1	-0,167159
0,027500	0,1	-0,136232
0,029167	0,1	-0,186597
0,030833	0,1	-0,195639
0,032500	0,1	-0,172275
0,034167	0,1	-0,166890
0,035833	0,1	-0,199271
0,037500	0,1	-0,195239
0,039167	0,1	-0,177365
0,040833	0,1	-0,218584
0,042500	0,1	-0,200523
0,044167	0,1	-0,203649
0,045833	0,1	-0,200240
0,047500	0,1	-0,209004
0,049167	0,1	-0,169867
0,050833	0,1	-0,213469
0,052500	0,1	-0,191805
0,054167	0,1	-0,169862
0,055833	0,1	-0,183168
0,057500	0,1	-0,209418
0,059167	0,1	-0,149933
0,060833	0,1	-0,157550
0,062500	0,1	-0,182066
0,064167	0,1	-0,184814
0,065833	0,1	-0,140165
0,067500	0,1	-0,201121
0,069167	0,1	-0,167387
0,070833	0,1	-0,161317
0,072500	0,1	-0,188674
0,074167	0,1	-0,136818
0,075833	0,1	-0,127459
0,077500	0,1	-0,165184
0,079167	0,1	-0,172216
0,080833	0,1	-0,148273
0,082500	0,1	-0,131971
0,084167	0,1	-0,145014
0,085833	0,1	-0,183087
0,087500	0,1	-0,150408
0,089167	0,1	-0,167857
0,090833	0,1	-0,137647
0,092500	0,1	-0,175773
0,094167	0,1	-0,173925
0,095833	0,1	-0,145643
0,097500	0,1	-0,171531
0,099167	0,1	-0,159287
0,100833	0,1	-0,186488
0,102500	0,1	-0,149057
0,104167	0,1	-0,146887
0,105833	0,1	-0,141660
0,107500	0,1	-0,186915
0,109167	0,1	-0,204037
0,110833	0,1	-0,180701
0,112500	0,1	-0,170303
0,114167	0,1	-0,185708
0,115833	0,1	-0,169886
0,117500	0,1	-0,151820
0,119167	0,1	-0,177366
0,120833	0,1	-0,167599
0,122500	0,1	-0,156871
0,124167	0,1	-0,203449
0,125833	0,1	-0,146484
0,127500	0,1	-0,211657
0,129167	0,1	-0,172796
0,130833	0,1	-0,198363
0,132500	0,1	-0,190312
0,134167	0,1	-0,190057
0,135833	0,1	-0,163621
0,137500	0,1	-0,155582
0,139167	0,1	-0,157513
0,140833	0,1	-0,174944
0,142500	0,1	-0,126142
0,144167	0,1	-0,131484
0,145833	0,1	-0,172524
0,147500	0,1	-0,190736
0,149167	0,1	-0,167602
0,150833	0,1	-0,177105
0,152500	0,1	-0,173887
0,154167	0,1	-0,183133
0,155833	0,1	-0,151950
0,157500	0,1	-0,153594
0,159167	0,1	-0,123116
0,160833	0,1	-0,153893
0,162500	0,1	-0,132843
0,164167	0,1	-0,149460
0,165833	0,1	-0,157448
0,167500	0,1	-0,189405
0,169167	0,1	-0,177212
0,170833	0,1	-0,154614
0,172500	0,1	-0,193850
0,174167	0,1	-0,155009
0,175833	0,1	-0,151753
0,177500	0,1	-0,118923
0,179167	0,1	-0,158514
0,180833	0,1	-0,161480
0,182500	0,1	-0,135612
0,184167	0,1	-0,209304
0,185833	0,1	-0,161707
0,187500	0,1	-0,167342
0,189167	0,1	-0,140323
0,190833	0,1	-0,169949
0,192500	0,1	-0,139834
0,194167	0,1	-0,140534
0,195833	0,1	-0,184930
0,197500	0,1	-0,123441
0,199167	0,1	-0,184307
0,200833	0,1	-0,186519
0,202500	0,1	-0,182136
0,204167	0,1	-0,187126
0,205833	0,1	-0,166096
0,207500	0,1	-0,121341
0,209167	0,1	-0,187590
0,210833	0,1	-0,155816
0,212500	0,1	-0,156995
0,214167	0,1	-0,165824
0,215833	0,1	-0,153133
0,217500	0,1	-0,184124
0,219167	0,1	-0,129492
0,220833	0,1	-0,154676
0,222500	0,1	-0,181030
0,224167	0,1	-0,132814
0,225833	0,1	-0,131070
0,227500	0,1	-0,159376
0,229167	0,1	-0,125078
0,230833	0,1	-0,187982
0,232500	0,1	-0,171276
0,234167	0,1	-0,161547
0,235833	0,1	-0,150530
0,237500	0,1	-0,159898
0,239167	0,1	-0,157123
0,240833	0,1	-0,171470
0,242500	0,1	-0,169012
0,244167	0,1	-0,160938
0,245833	0,1	-0,159320
0,247500	0,1	-0,125523
0,249167	0,1	-0,163077
0,250833	0,1	-0,157261
0,252500	0,1	-0,175145
0,254167	0,1	-0,154198
0,255833	0,1	-0,152486
0,257500	0,1	-0,150236
0,259167	0,1	-0,159356
0,260833	0,1	-0,125532
0,262500	0,1	-0,157643
0,264167	0,1	-0,204764
0,265833	0,1	-0,169422
0,267500	0,1	-0,168150
0,269167	0,1	-0,138999
0,270833	0,1	-0,192558
0,272500	0,1	-0,177048
0,274167	0,1	-0,134390
0,275833	0,1	-0,155740
0,277500	0,1	-0,145474
0,279167	0,1	-0,137667
0,280833	0,1	-0,153037
0,282500	0,1	-0,144565
0,284167	0,1	-0,150488
0,285833	0,1	-0,133387
0,287500	0,1	-0,159858
0,289167	0,1	-0,148270
0,290833	0,1	-0,155163
0,292500	0,1	-0,137644
0,294167	0,1	-0,151120
0,295833	0,1	-0,185021
0,297500	0,1	-0,157621
0,299167	0,1	-0,160808
0,300833	0,1	-0,155039
0,302500	0,1	-0,149402
0,304167	0,1	-0,136408
0,305833	0,1	-0,182429
0,307500	0,1	-0,121117
0,309167	0,1	-0,173545
0,310833	0,1	-0,171917
0,312500	0,1	-0,117414
0,314167	0,1	-0,119360
0,315833	0,1	-0,152023
0,317500	0,1	-0,115286
0,319167	0,1	-0,131735
0,320833	0,1	-0,156510
0,322500	0,1	-0,111575
0,324167	0,1	-0,138985
0,325833	0,1	-0,163144
0,327500	0,1	-0,133781
0,329167	0,1	-0,157989
0,330833	0,1	-0,146245
0,332500	0,1	-0,096792
0,334167	0,1	-0,131667
0,335833	0,1	-0,137020
0,337500	0,1	-0,149578
0,339167	0,1	-0,144475
0,340833	0,1	-0,140282
0,342500	0,1	-0,124982
0,344167	0,1	-0,141074
0,345833	0,1	-0,162283
0,347500	0,1	-0,149077
0,349167	0,1	-0,135745
0,350833	0,1	-0,092306
0,352500	0,1	-0,147264
0,354167	0,1	-0,162312
0,355833	0,1	-0,152498
0,357500	0,1	-0,131871
0,359167	0,1	-0,158996
0,360833	0,1	-0,131139
0,362500	0,1	-0,169204
0,364167	0,1	-0,163894
0,365833	0,1	-0,162833
0,367500	0,1	-0,155402
0,369167	0,1	-0,136683
0,370833	0,1	-0,154516
0,372500	0,1	-0,170107
0,374167	0,1	-0,138673
0,375833	0,1	-0,169596
0,377500	0,1	-0,136248
0,379167	0,1	-0,134092
0,380833	0,1	-0,141368
0,382500	0,1	-0,138031
0,384167	0,1	-0,155931
0,385833	0,1	-0,148177
0,387500	0,1	-0,139385
0,389167	0,1	-0,167147
0,390833	0,1	-0,132319
0,392500	0,1	-0,185889
0,394167	0,1	-0,132879
0,395833	0,1	-0,141857
0,397500	0,1	-0,115020
0,399167	0,1	-0,127743
0,400833	0,1	-0,141855
0,402500	0,1	-0,126134
0,404167	0,1	-0,128717
0,405833	0,1	-0,148625
0,407500	0,1	-0,100756
0,409167	0,1	-0,110510
0,410833	0,1	-0,127424
0,412500	0,1	-0,115280
0,414167	0,1	-0,080479
0,415833	0,1	-0,129442
0,417500	0,1	-0,141602
