File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/494.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	7_01h-EGS_1
Injection Number	91
Position	GE2
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	02:56:36
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,087487
Signal Max.	119,277670
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	0,036239
0,002500	0,1	-0,023740
0,004167	0,1	0,049696
0,005833	0,1	0,010308
0,007500	0,1	0,033651
0,009167	0,1	0,001795
0,010833	0,1	-0,049525
0,012500	0,1	0,043641
0,014167	0,1	0,014675
0,015833	0,1	0,009886
0,017500	0,1	0,007778
0,019167	0,1	0,013781
0,020833	0,1	0,030778
0,022500	0,1	0,021911
0,024167	0,1	0,010301
0,025833	0,1	-0,011039
0,027500	0,1	-0,015607
0,029167	0,1	-0,004765
0,030833	0,1	-0,010596
0,032500	0,1	-0,002502
0,034167	0,1	-0,057925
0,035833	0,1	-0,087487
0,037500	0,1	-0,034335
0,039167	0,1	-0,018941
0,040833	0,1	-0,048030
0,042500	0,1	-0,012470
0,044167	0,1	-0,034849
0,045833	0,1	-0,019947
0,047500	0,1	-0,044521
0,049167	0,1	-0,058805
0,050833	0,1	-0,009265
0,052500	0,1	0,027780
0,054167	0,1	-0,015935
0,055833	0,1	-0,034439
0,057500	0,1	0,010592
0,059167	0,1	-0,037929
0,060833	0,1	-0,009598
0,062500	0,1	0,003864
0,064167	0,1	0,021341
0,065833	0,1	0,007140
0,067500	0,1	-0,013193
0,069167	0,1	-0,009667
0,070833	0,1	0,016404
0,072500	0,1	-0,001504
0,074167	0,1	0,002124
0,075833	0,1	0,002356
0,077500	0,1	0,029066
0,079167	0,1	-0,014193
0,080833	0,1	0,022846
0,082500	0,1	0,020841
0,084167	0,1	0,000327
0,085833	0,1	0,008007
0,087500	0,1	0,027893
0,089167	0,1	0,061897
0,090833	0,1	0,052985
0,092500	0,1	0,028896
0,094167	0,1	0,035625
0,095833	0,1	-0,010161
0,097500	0,1	0,031003
0,099167	0,1	0,011875
0,100833	0,1	0,015996
0,102500	0,1	0,003305
0,104167	0,1	-0,004046
0,105833	0,1	0,029295
0,107500	0,1	-0,005106
0,109167	0,1	-0,002184
0,110833	0,1	0,002428
0,112500	0,1	-0,013740
0,114167	0,1	-0,033627
0,115833	0,1	-0,030703
0,117500	0,1	-0,011763
0,119167	0,1	-0,025372
0,120833	0,1	-0,022761
0,122500	0,1	-0,014835
0,124167	0,1	-0,032793
0,125833	0,1	-0,031055
0,127500	0,1	-0,022777
0,129167	0,1	0,015589
0,130833	0,1	-0,007843
0,132500	0,1	-0,011989
0,134167	0,1	-0,014203
0,135833	0,1	-0,055483
0,137500	0,1	-0,013910
0,139167	0,1	-0,023608
0,140833	0,1	-0,005104
0,142500	0,1	0,002874
0,144167	0,1	0,039317
0,145833	0,1	0,037921
0,147500	0,1	-0,008020
0,149167	0,1	0,005804
0,150833	0,1	0,023416
0,152500	0,1	-0,005263
0,154167	0,1	-0,018679
0,155833	0,1	0,003114
0,157500	0,1	-0,001128
0,159167	0,1	0,004353
0,160833	0,1	0,051444
0,162500	0,1	0,015790
0,164167	0,1	0,005445
0,165833	0,1	-0,037156
0,167500	0,1	0,016978
0,169167	0,1	-0,001124
0,170833	0,1	-0,029244
0,172500	0,1	-0,014025
0,174167	0,1	0,034425
0,175833	0,1	0,015481
0,177500	0,1	0,016869
0,179167	0,1	0,006053
0,180833	0,1	0,034369
0,182500	0,1	0,047847
0,184167	0,1	0,051744
0,185833	0,1	0,032622
0,187500	0,1	0,039459
0,189167	0,1	0,007037
0,190833	0,1	0,009000
0,192500	0,1	0,011183
0,194167	0,1	0,043687
0,195833	0,1	0,017928
0,197500	0,1	0,033958
0,199167	0,1	0,028404
0,200833	0,1	0,036116
0,202500	0,1	0,004532
0,204167	0,1	-0,005268
0,205833	0,1	0,000901
0,207500	0,1	0,042996
0,209167	0,1	0,007266
0,210833	0,1	0,036996
0,212500	0,1	0,024937
0,214167	0,1	-0,001840
0,215833	0,1	-0,024815
0,217500	0,1	0,004335
0,219167	0,1	-0,011682
0,220833	0,1	0,022818
0,222500	0,1	0,051645
0,224167	0,1	0,023244
0,225833	0,1	0,029302
0,227500	0,1	0,056643
0,229167	0,1	0,020390
0,230833	0,1	0,038497
0,232500	0,1	0,026983
0,234167	0,1	0,024399
0,235833	0,1	0,024049
0,237500	0,1	0,034203
0,239167	0,1	0,050824
0,240833	0,1	0,031050
0,242500	0,1	0,039215
0,244167	0,1	0,050122
0,245833	0,1	0,050064
0,247500	0,1	0,025029
0,249167	0,1	-0,004101
0,250833	0,1	0,031922
0,252500	0,1	0,038224
0,254167	0,1	0,017678
0,255833	0,1	0,025404
0,257500	0,1	0,053602
0,259167	0,1	0,013638
0,260833	0,1	0,015018
0,262500	0,1	0,000569
0,264167	0,1	0,042524
0,265833	0,1	0,065505
0,267500	0,1	0,040920
0,269167	0,1	0,018995
0,270833	0,1	0,039456
0,272500	0,1	0,029717
0,274167	0,1	0,008607
0,275833	0,1	-0,005616
0,277500	0,1	0,049822
0,279167	0,1	0,030469
0,280833	0,1	0,035962
0,282500	0,1	0,012275
0,284167	0,1	0,064398
0,285833	0,1	-0,015854
0,287500	0,1	0,048948
0,289167	0,1	-0,002488
0,290833	0,1	0,053428
0,292500	0,1	0,037540
0,294167	0,1	0,033321
0,295833	0,1	0,023118
0,297500	0,1	0,015905
0,299167	0,1	-0,003812
0,300833	0,1	0,032442
0,302500	0,1	0,008912
0,304167	0,1	0,006632
0,305833	0,1	0,037102
0,307500	0,1	0,043601
0,309167	0,1	0,010137
0,310833	0,1	0,018346
0,312500	0,1	0,030840
0,314167	0,1	0,027729
0,315833	0,1	0,038527
0,317500	0,1	0,034543
0,319167	0,1	0,026967
0,320833	0,1	0,002727
0,322500	0,1	0,043577
0,324167	0,1	0,030664
0,325833	0,1	-0,036049
0,327500	0,1	0,018565
0,329167	0,1	-0,002130
0,330833	0,1	0,039848
0,332500	0,1	0,042899
0,334167	0,1	0,040745
0,335833	0,1	-0,014467
0,337500	0,1	0,031920
0,339167	0,1	0,068144
0,340833	0,1	0,022378
0,342500	0,1	0,062476
0,344167	0,1	0,006016
0,345833	0,1	0,017947
0,347500	0,1	0,043628
0,349167	0,1	0,024358
0,350833	0,1	-0,005093
0,352500	0,1	0,067785
0,354167	0,1	0,036369
0,355833	0,1	0,051466
0,357500	0,1	-0,011744
0,359167	0,1	0,031231
0,360833	0,1	0,039506
0,362500	0,1	0,036436
0,364167	0,1	-0,008358
0,365833	0,1	0,031905
0,367500	0,1	0,024644
0,369167	0,1	-0,010042
0,370833	0,1	0,055670
0,372500	0,1	-0,009806
0,374167	0,1	0,001602
0,375833	0,1	0,054206
0,377500	0,1	0,025063
0,379167	0,1	0,045750
0,380833	0,1	0,043189
0,382500	0,1	0,009832
0,384167	0,1	0,032384
0,385833	0,1	0,034741
0,387500	0,1	0,003996
0,389167	0,1	0,009534
0,390833	0,1	0,037988
0,392500	0,1	0,012749
0,394167	0,1	0,043457
0,395833	0,1	0,012094
0,397500	0,1	0,003654
0,399167	0,1	0,028181
0,400833	0,1	0,053144
0,402500	0,1	0,039281
0,404167	0,1	0,087745
0,405833	0,1	0,040053
0,407500	0,1	0,038637
0,409167	0,1	0,005739
0,410833	0,1	0,036550
0,412500	0,1	0,033093
0,414167	0,1	0,033031
0,415833	0,1	0,038439
0,417500	0,1	0,039325
0,419167	0,1	0,011479
0,420833	0,1	0,078190
0,422500	0,1	0,024074
0,424167	0,1	0,076254
0,425833	0,1	0,026566
0,427500	0,1	0,042347
0,429167	0,1	0,008780
0,430833	0,1	0,042830
0,432500	0,1	0,085865
0,434167	0,1	0,076191
0,435833	0,1	0,015905
0,437500	0,1	0,046451
0,439167	0,1	0,018813
0,440833	0,1	0,036280
0,442500	0,1	0,043845
0,444167	0,1	0,065978
0,445833	0,1	0,023965
0,447500	0,1	0,024735
0,449167	0,1	0,053570
0,450833	0,1	0,063308
0,452500	0,1	0,070595
0,454167	0,1	0,036430
0,455833	0,1	0,044945
0,457500	0,1	0,043266
0,459167	0,1	0,046627
0,460833	0,1	0,033782
0,462500	0,1	0,081083
0,464167	0,1	0,006142
0,465833	0,1	0,037589
0,467500	0,1	0,049663
0,469167	0,1	0,059503
0,470833	0,1	0,027447
0,472500	0,1	0,049019
0,474167	0,1	0,041083
0,475833	0,1	0,054049
0,477500	0,1	0,044307
0,479167	0,1	0,049665
0,480833	0,1	0,079040
0,482500	0,1	0,031759
0,484167	0,1	0,040209
0,485833	0,1	0,042440
0,487500	0,1	0,044654
0,489167	0,1	0,098758
0,490833	0,1	0,042224
0,492500	0,1	0,031629
0,494167	0,1	0,071521
0,495833	0,1	0,004005
0,497500	0,1	0,010586
0,499167	0,1	0,043639
0,500833	0,1	0,066803
0,502500	0,1	0,034092
0,504167	0,1	0,063548
0,505833	0,1	0,009655
0,507500	0,1	0,050940
0,509167	0,1	0,012874
0,510833	0,1	0,039961
0,512500	0,1	0,054613
0,514167	0,1	0,061856
0,515833	0,1	0,044309
0,517500	0,1	0,031597
0,519167	0,1	0,047907
0,520833	0,1	0,026405
0,522500	0,1	0,070006
0,524167	0,1	0,079395
0,525833	0,1	0,061862
0,527500	0,1	0,038244
0,529167	0,1	0,037247
0,530833	0,1	0,028218
0,532500	0,1	0,062430
0,534167	0,1	0,061675
0,535833	0,1	0,028102
0,537500	0,1	0,044468
0,539167	0,1	0,061029
0,540833	0,1	0,068212
0,542500	0,1	0,071849
0,544167	0,1	0,039058
0,545833	0,1	0,040272
0,547500	0,1	0,070881
0,549167	0,1	0,066734
0,550833	0,1	0,053108
0,552500	0,1	0,059154
0,554167	0,1	0,062393
0,555833	0,1	0,062791
