File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/731.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	CelS2_04h-EGS_2
Injection Number	79
Position	GC7
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	01:38:57
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,088045
Signal Max.	271,195751
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,025140
0,002500	0,1	-0,031272
0,004167	0,1	-0,053109
0,005833	0,1	-0,028152
0,007500	0,1	-0,029119
0,009167	0,1	-0,025515
0,010833	0,1	-0,020933
0,012500	0,1	-0,028144
0,014167	0,1	-0,018967
0,015833	0,1	-0,040284
0,017500	0,1	-0,036498
0,019167	0,1	-0,053588
0,020833	0,1	-0,038136
0,022500	0,1	-0,015654
0,024167	0,1	-0,045566
0,025833	0,1	-0,053382
0,027500	0,1	-0,031652
0,029167	0,1	-0,054456
0,030833	0,1	-0,063515
0,032500	0,1	-0,068509
0,034167	0,1	-0,088045
0,035833	0,1	-0,040921
0,037500	0,1	-0,067427
0,039167	0,1	-0,069940
0,040833	0,1	-0,065383
0,042500	0,1	-0,085476
0,044167	0,1	-0,077486
0,045833	0,1	-0,054778
0,047500	0,1	-0,056286
0,049167	0,1	-0,080917
0,050833	0,1	-0,085418
0,052500	0,1	-0,032551
0,054167	0,1	-0,024913
0,055833	0,1	-0,070677
0,057500	0,1	-0,028776
0,059167	0,1	-0,032350
0,060833	0,1	-0,037262
0,062500	0,1	-0,021558
0,064167	0,1	-0,029884
0,065833	0,1	-0,047558
0,067500	0,1	-0,048991
0,069167	0,1	-0,049592
0,070833	0,1	-0,046465
0,072500	0,1	-0,021436
0,074167	0,1	-0,021057
0,075833	0,1	-0,012087
0,077500	0,1	-0,055674
0,079167	0,1	0,010260
0,080833	0,1	-0,022851
0,082500	0,1	-0,031727
0,084167	0,1	0,001835
0,085833	0,1	-0,021529
0,087500	0,1	0,001338
0,089167	0,1	-0,010424
0,090833	0,1	-0,022525
0,092500	0,1	-0,026175
0,094167	0,1	-0,043248
0,095833	0,1	-0,009087
0,097500	0,1	-0,004583
0,099167	0,1	-0,040838
0,100833	0,1	-0,061690
0,102500	0,1	-0,055686
0,104167	0,1	-0,076589
0,105833	0,1	0,007397
0,107500	0,1	-0,051298
0,109167	0,1	-0,031300
0,110833	0,1	-0,042627
0,112500	0,1	-0,064052
0,114167	0,1	-0,034908
0,115833	0,1	-0,065666
0,117500	0,1	-0,056639
0,119167	0,1	-0,084565
0,120833	0,1	-0,077486
0,122500	0,1	-0,061904
0,124167	0,1	-0,077294
0,125833	0,1	-0,027555
0,127500	0,1	-0,064007
0,129167	0,1	-0,007123
0,130833	0,1	-0,057186
0,132500	0,1	-0,011703
0,134167	0,1	-0,040096
0,135833	0,1	-0,052780
0,137500	0,1	-0,036541
0,139167	0,1	-0,042857
0,140833	0,1	-0,014308
0,142500	0,1	-0,031871
0,144167	0,1	-0,028146
0,145833	0,1	-0,063738
0,147500	0,1	-0,044790
0,149167	0,1	-0,027652
0,150833	0,1	0,001462
0,152500	0,1	0,001448
0,154167	0,1	-0,065719
0,155833	0,1	-0,019618
0,157500	0,1	-0,045338
0,159167	0,1	0,014077
0,160833	0,1	-0,052208
0,162500	0,1	-0,016611
0,164167	0,1	0,014185
0,165833	0,1	-0,042761
0,167500	0,1	-0,050543
0,169167	0,1	-0,013730
0,170833	0,1	-0,001892
0,172500	0,1	-0,008187
0,174167	0,1	0,024714
0,175833	0,1	-0,002793
0,177500	0,1	-0,047323
0,179167	0,1	-0,025850
0,180833	0,1	-0,039932
0,182500	0,1	-0,021664
0,184167	0,1	-0,060919
0,185833	0,1	0,016786
0,187500	0,1	-0,054755
0,189167	0,1	-0,033103
0,190833	0,1	-0,037407
0,192500	0,1	-0,046586
0,194167	0,1	0,010616
0,195833	0,1	-0,031554
0,197500	0,1	-0,021639
0,199167	0,1	-0,043411
0,200833	0,1	-0,016048
0,202500	0,1	-0,014944
0,204167	0,1	-0,054576
0,205833	0,1	-0,026287
0,207500	0,1	-0,011715
0,209167	0,1	-0,014550
0,210833	0,1	-0,026484
0,212500	0,1	0,014599
0,214167	0,1	0,008849
0,215833	0,1	0,001949
0,217500	0,1	-0,012724
0,219167	0,1	-0,031704
0,220833	0,1	-0,018034
0,222500	0,1	-0,009226
0,224167	0,1	-0,041606
0,225833	0,1	-0,009916
0,227500	0,1	-0,018963
0,229167	0,1	0,004033
0,230833	0,1	-0,033794
0,232500	0,1	-0,028976
0,234167	0,1	0,007596
0,235833	0,1	-0,018172
0,237500	0,1	-0,029841
0,239167	0,1	0,009231
0,240833	0,1	-0,011831
0,242500	0,1	0,003434
0,244167	0,1	0,011064
0,245833	0,1	0,017529
0,247500	0,1	-0,038348
0,249167	0,1	-0,034964
0,250833	0,1	-0,022013
0,252500	0,1	-0,012231
0,254167	0,1	-0,037442
0,255833	0,1	-0,018803
0,257500	0,1	-0,036595
0,259167	0,1	-0,004302
0,260833	0,1	-0,007774
0,262500	0,1	-0,009617
0,264167	0,1	0,003435
0,265833	0,1	-0,022171
0,267500	0,1	-0,023150
0,269167	0,1	-0,006222
0,270833	0,1	0,009941
0,272500	0,1	-0,019931
0,274167	0,1	-0,011091
0,275833	0,1	0,006542
0,277500	0,1	-0,004498
0,279167	0,1	-0,015419
0,280833	0,1	0,019324
0,282500	0,1	-0,007228
0,284167	0,1	-0,045003
0,285833	0,1	0,019130
0,287500	0,1	-0,007270
0,289167	0,1	-0,000481
0,290833	0,1	-0,027061
0,292500	0,1	-0,003926
0,294167	0,1	-0,001289
0,295833	0,1	-0,008996
0,297500	0,1	-0,022980
0,299167	0,1	0,017044
0,300833	0,1	-0,056827
0,302500	0,1	-0,011890
0,304167	0,1	-0,019314
0,305833	0,1	-0,019129
0,307500	0,1	0,020070
0,309167	0,1	-0,001385
0,310833	0,1	-0,040673
0,312500	0,1	-0,029433
0,314167	0,1	-0,014927
0,315833	0,1	-0,032740
0,317500	0,1	0,040642
0,319167	0,1	0,013268
0,320833	0,1	-0,009986
0,322500	0,1	-0,032782
0,324167	0,1	-0,052096
0,325833	0,1	0,041446
0,327500	0,1	-0,008281
0,329167	0,1	-0,009017
0,330833	0,1	-0,022400
0,332500	0,1	-0,020726
0,334167	0,1	-0,019028
0,335833	0,1	0,013584
0,337500	0,1	-0,026704
0,339167	0,1	-0,010637
0,340833	0,1	-0,003404
0,342500	0,1	0,030351
0,344167	0,1	-0,014208
0,345833	0,1	-0,001892
0,347500	0,1	0,004243
0,349167	0,1	0,016846
0,350833	0,1	-0,032981
0,352500	0,1	0,012296
0,354167	0,1	0,006009
0,355833	0,1	-0,025090
0,357500	0,1	0,038200
0,359167	0,1	0,008524
0,360833	0,1	-0,000831
0,362500	0,1	-0,008291
0,364167	0,1	-0,024287
0,365833	0,1	0,048870
0,367500	0,1	0,003261
0,369167	0,1	0,005489
0,370833	0,1	0,010730
0,372500	0,1	0,002238
0,374167	0,1	0,005551
0,375833	0,1	-0,001014
0,377500	0,1	0,004555
0,379167	0,1	0,053147
0,380833	0,1	-0,003697
0,382500	0,1	0,023636
0,384167	0,1	0,043555
0,385833	0,1	0,014179
0,387500	0,1	0,019043
0,389167	0,1	0,020596
0,390833	0,1	0,011500
0,392500	0,1	-0,004723
0,394167	0,1	-0,017779
0,395833	0,1	0,019428
0,397500	0,1	-0,004410
0,399167	0,1	-0,035431
0,400833	0,1	0,006104
0,402500	0,1	-0,012723
0,404167	0,1	0,059856
0,405833	0,1	0,003825
0,407500	0,1	0,030373
0,409167	0,1	0,014777
0,410833	0,1	0,029650
0,412500	0,1	0,001436
0,414167	0,1	0,065117
0,415833	0,1	0,009959
0,417500	0,1	0,027118
0,419167	0,1	0,008189
0,420833	0,1	0,025298
0,422500	0,1	0,013782
0,424167	0,1	0,030730
0,425833	0,1	0,034234
0,427500	0,1	0,011402
0,429167	0,1	0,035122
0,430833	0,1	0,067224
0,432500	0,1	0,007868
0,434167	0,1	0,007336
0,435833	0,1	-0,001492
0,437500	0,1	0,007022
0,439167	0,1	0,015725
0,440833	0,1	0,033258
0,442500	0,1	0,053154
0,444167	0,1	0,040600
0,445833	0,1	0,004877
0,447500	0,1	0,005677
0,449167	0,1	0,004579
0,450833	0,1	0,057002
0,452500	0,1	0,019740
0,454167	0,1	-0,010170
0,455833	0,1	0,022662
0,457500	0,1	0,024433
0,459167	0,1	0,052510
0,460833	0,1	0,045347
0,462500	0,1	0,020148
0,464167	0,1	0,051412
0,465833	0,1	0,027982
0,467500	0,1	0,034337
0,469167	0,1	-0,013729
0,470833	0,1	0,033956
0,472500	0,1	0,015794
0,474167	0,1	0,018734
0,475833	0,1	0,033339
0,477500	0,1	0,018717
0,479167	0,1	0,010902
0,480833	0,1	0,033861
0,482500	0,1	0,008024
0,484167	0,1	0,029443
0,485833	0,1	0,025428
0,487500	0,1	0,035517
0,489167	0,1	0,043769
0,490833	0,1	0,055106
0,492500	0,1	0,046632
0,494167	0,1	0,023505
0,495833	0,1	0,036325
0,497500	0,1	0,010719
0,499167	0,1	0,069067
0,500833	0,1	0,034038
0,502500	0,1	0,057673
0,504167	0,1	0,010953
0,505833	0,1	0,019872
0,507500	0,1	0,021447
0,509167	0,1	0,023416
0,510833	0,1	0,024059
0,512500	0,1	0,010716
0,514167	0,1	0,044115
0,515833	0,1	0,044744
0,517500	0,1	0,042838
0,519167	0,1	0,037119
0,520833	0,1	0,024288
0,522500	0,1	0,042107
0,524167	0,1	0,044640
0,525833	0,1	0,039213
0,527500	0,1	0,039642
0,529167	0,1	0,028580
0,530833	0,1	0,089228
0,532500	0,1	0,040154
0,534167	0,1	0,045118
0,535833	0,1	0,067202
0,537500	0,1	0,041826
0,539167	0,1	0,049302
0,540833	0,1	0,059745
0,542500	0,1	0,037459
0,544167	0,1	0,067435
0,545833	0,1	0,035903
0,547500	0,1	0,037408
0,549167	0,1	0,038795
0,550833	0,1	0,042962
0,552500	0,1	0,069154
0,554167	0,1	0,053201
0,555833	0,1	0,046757
0,557500	0,1	0,074582
0,559167	0,1	0,066842
0,560833	0,1	0,050176
0,562500	0,1	0,046961
0,564167	0,1	0,061900
0,565833	0,1	0,044002
0,567500	0,1	0,083741
0,569167	0,1	0,097655
0,570833	0,1	0,059490
0,572500	0,1	0,084889
0,574167	0,1	0,065560
0,575833	0,1	0,036482
0,577500	0,1	0,092316
0,579167	0,1	0,076599
0,580833	0,1	0,076705
0,582500	0,1	0,075006
0,584167	0,1	0,102856
0,585833	0,1	0,085439
0,587500	0,1	0,043490
0,589167	0,1	0,063160
0,590833	0,1	0,073702
0,592500	0,1	0,068832
0,594167	0,1	0,082798
0,595833	0,1	0,064604
0,597500	0,1	0,086589
0,599167	0,1	0,098627
0,600833	0,1	0,098818
0,602500	0,1	0,105885
0,604167	0,1	0,106304
0,605833	0,1	0,109930
0,607500	0,1	0,086954
0,609167	0,1	0,099358
0,610833	0,1	0,074103
0,612500	0,1	0,100577
0,614167	0,1	0,052465
0,615833	0,1	0,100594
0,617500	0,1	0,070248
0,619167	0,1	0,111826
0,620833	0,1	0,099740
0,622500	0,1	0,114717
0,624167	0,1	0,084814
0,625833	0,1	0,121426
0,627500	0,1	0,075431
0,629167	0,1	0,118715
0,630833	0,1	0,081791
0,632500	0,1	0,081745
0,634167	0,1	0,094531
0,635833	0,1	0,096687
0,637500	0,1	0,101993
0,639167	0,1	0,098051
0,640833	0,1	0,137038
0,642500	0,1	0,108427
0,644167	0,1	0,158961
0,645833	0,1	0,125779
0,647500	0,1	0,180322
0,649167	0,1	0,143861
0,650833	0,1	0,139141
0,652500	0,1	0,166414
0,654167	0,1	0,182586
0,655833	0,1	0,152025
0,657500	0,1	0,139873
0,659167	0,1	0,145175
0,660833	0,1	0,169466
0,662500	0,1	0,132683
0,664167	0,1	0,168140
0,665833	0,1	0,170667
0,667500	0,1	0,173075
0,669167	0,1	0,170821
0,670833	0,1	0,161471
0,672500	0,1	0,172167
0,674167	0,1	0,181618
0,675833	0,1	0,147212
0,677500	0,1	0,217949
0,679167	0,1	0,168400
0,680833	0,1	0,200667
0,682500	0,1	0,169946
0,684167	0,1	0,205004
0,685833	0,1	0,193154
0,687500	0,1	0,149938
0,689167	0,1	0,162589
0,690833	0,1	0,205680
0,692500	0,1	0,213718
0,694167	0,1	0,214299
0,695833	0,1	0,197629
0,697500	0,1	0,212532
0,699167	0,1	0,220472
0,700833	0,1	0,199748
0,702500	0,1	0,179823
0,704167	0,1	0,207323
0,705833	0,1	0,215709
0,707500	0,1	0,171889
0,709167	0,1	0,201700
0,710833	0,1	0,228272
0,712500	0,1	0,206401
0,714167	0,1	0,229594
0,715833	0,1	0,232297
0,717500	0,1	0,248337
0,719167	0,1	0,212696
0,720833	0,1	0,260797
0,722500	0,1	0,286326
0,724167	0,1	0,263618
0,725833	0,1	0,241331
0,727500	0,1	0,248720
0,729167	0,1	0,292687
0,730833	0,1	0,278621
0,732500	0,1	0,285490
0,734167	0,1	0,246774
0,735833	0,1	0,306535
0,737500	0,1	0,279103
0,739167	0,1	0,298478
0,740833	0,1	0,307445
0,742500	0,1	0,274216
0,744167	0,1	0,301367
0,745833	0,1	0,295489
0,747500	0,1	0,307672
0,749167	0,1	0,307935
0,750833	0,1	0,316031
0,752500	0,1	0,289459
0,754167	0,1	0,325540
0,755833	0,1	0,316966
0,757500	0,1	0,304399
0,759167	0,1	0,308896
0,760833	0,1	0,340745
0,762500	0,1	0,295886
0,764167	0,1	0,315773
0,765833	0,1	0,309314
0,767500	0,1	0,324165
0,769167	0,1	0,340489
0,770833	0,1	0,318997
0,772500	0,1	0,285661
0,774167	0,1	0,267403
0,775833	0,1	0,289987
0,777500	0,1	0,307576
0,779167	0,1	0,309475
0,780833	0,1	0,319214
0,782500	0,1	0,276954
0,784167	0,1	0,306191
0,785833	0,1	0,272415
0,787500	0,1	0,289606
0,789167	0,1	0,284439
0,790833	0,1	0,337432
0,792500	0,1	0,309771
0,794167	0,1	0,274796
0,795833	0,1	0,304614
0,797500	0,1	0,339685
0,799167	0,1	0,314753
0,800833	0,1	0,314844
0,802500	0,1	0,303050
0,804167	0,1	0,259624
0,805833	0,1	0,284461
0,807500	0,1	0,318596
0,809167	0,1	0,300316
0,810833	0,1	0,297001
0,812500	0,1	0,303716
0,814167	0,1	0,305236
0,815833	0,1	0,281449
0,817500	0,1	0,257309
0,819167	0,1	0,294065
0,820833	0,1	0,335275
0,822500	0,1	0,309834
0,824167	0,1	0,283315
0,825833	0,1	0,276684
0,827500	0,1	0,305224
0,829167	0,1	0,278136
0,830833	0,1	0,288640
0,832500	0,1	0,314294
0,834167	0,1	0,317318
0,835833	0,1	0,297266
0,837500	0,1	0,304486
0,839167	0,1	0,293370
0,840833	0,1	0,331837
0,842500	0,1	0,344351
0,844167	0,1	0,322467
0,845833	0,1	0,315195
0,847500	0,1	0,346919
0,849167	0,1	0,301800
0,850833	0,1	0,307637
0,852500	0,1	0,308930
0,854167	0,1	0,282799
0,855833	0,1	0,276175
0,857500	0,1	0,313776
0,859167	0,1	0,325255
0,860833	0,1	0,295919
0,862500	0,1	0,321042
0,864167	0,1	0,327025
0,865833	0,1	0,333518
0,867500	0,1	0,334486
0,869167	0,1	0,350684
0,870833	0,1	0,312345
0,872500	0,1	0,348043
0,874167	0,1	0,309386
0,875833	0,1	0,284728
0,877500	0,1	0,316313
0,879167	0,1	0,363888
0,880833	0,1	0,351494
0,882500	0,1	0,332174
0,884167	0,1	0,305462
0,885833	0,1	0,316864
0,887500	0,1	0,337436
0,889167	0,1	0,353735
0,890833	0,1	0,323081
0,892500	0,1	0,316577
0,894167	0,1	0,296199
0,895833	0,1	0,330844
