File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/492.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_04h-EGS_2
Injection Number	76
Position	GC4
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	01:19:28
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,169813
Signal Max.	102,967617
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,080355
0,002500	0,1	-0,127901
0,004167	0,1	-0,089442
0,005833	0,1	-0,074600
0,007500	0,1	-0,090611
0,009167	0,1	-0,148682
0,010833	0,1	-0,116605
0,012500	0,1	-0,101309
0,014167	0,1	-0,076259
0,015833	0,1	-0,143480
0,017500	0,1	-0,104237
0,019167	0,1	-0,140626
0,020833	0,1	-0,071940
0,022500	0,1	-0,085596
0,024167	0,1	-0,062706
0,025833	0,1	-0,101920
0,027500	0,1	-0,131013
0,029167	0,1	-0,116749
0,030833	0,1	-0,105453
0,032500	0,1	-0,121213
0,034167	0,1	-0,151478
0,035833	0,1	-0,150992
0,037500	0,1	-0,123274
0,039167	0,1	-0,144643
0,040833	0,1	-0,146538
0,042500	0,1	-0,131085
0,044167	0,1	-0,130420
0,045833	0,1	-0,119997
0,047500	0,1	-0,086374
0,049167	0,1	-0,090095
0,050833	0,1	-0,142030
0,052500	0,1	-0,117060
0,054167	0,1	-0,087928
0,055833	0,1	-0,115869
0,057500	0,1	-0,135264
0,059167	0,1	-0,089382
0,060833	0,1	-0,112659
0,062500	0,1	-0,082789
0,064167	0,1	-0,135133
0,065833	0,1	-0,106389
0,067500	0,1	-0,089605
0,069167	0,1	-0,099087
0,070833	0,1	-0,088979
0,072500	0,1	-0,113609
0,074167	0,1	-0,097417
0,075833	0,1	-0,075451
0,077500	0,1	-0,099187
0,079167	0,1	-0,098323
0,080833	0,1	-0,096871
0,082500	0,1	-0,087529
0,084167	0,1	-0,094529
0,085833	0,1	-0,070539
0,087500	0,1	-0,081951
0,089167	0,1	-0,085973
0,090833	0,1	-0,064509
0,092500	0,1	-0,068130
0,094167	0,1	-0,083563
0,095833	0,1	-0,085060
0,097500	0,1	-0,079696
0,099167	0,1	-0,073852
0,100833	0,1	-0,093365
