File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/862.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_04h-EGS_3
Injection Number	77
Position	GC5
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	01:25:58
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,096471
Signal Max.	119,647565
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,018016
0,002500	0,1	-0,015860
0,004167	0,1	-0,040371
0,005833	0,1	-0,038264
0,007500	0,1	-0,001549
0,009167	0,1	0,004219
0,010833	0,1	-0,039391
0,012500	0,1	0,022112
0,014167	0,1	-0,015208
0,015833	0,1	-0,021351
0,017500	0,1	-0,026966
0,019167	0,1	-0,000758
0,020833	0,1	-0,046622
0,022500	0,1	-0,022166
0,024167	0,1	0,017702
0,025833	0,1	-0,036280
0,027500	0,1	-0,029458
0,029167	0,1	-0,037615
0,030833	0,1	-0,041555
0,032500	0,1	-0,058587
0,034167	0,1	-0,042636
0,035833	0,1	-0,075638
0,037500	0,1	-0,085402
0,039167	0,1	-0,090769
0,040833	0,1	-0,096471
0,042500	0,1	-0,071217
0,044167	0,1	-0,036655
0,045833	0,1	-0,050838
0,047500	0,1	-0,075595
0,049167	0,1	-0,071958
0,050833	0,1	-0,060126
0,052500	0,1	-0,030456
0,054167	0,1	-0,068094
0,055833	0,1	-0,016350
0,057500	0,1	-0,038692
0,059167	0,1	-0,056494
0,060833	0,1	-0,008286
0,062500	0,1	-0,041424
0,064167	0,1	-0,042676
0,065833	0,1	0,020247
0,067500	0,1	-0,047530
0,069167	0,1	-0,056785
0,070833	0,1	-0,035842
0,072500	0,1	-0,041369
0,074167	0,1	-0,033769
0,075833	0,1	-0,018765
0,077500	0,1	-0,033596
0,079167	0,1	-0,034118
0,080833	0,1	-0,014167
0,082500	0,1	0,036230
0,084167	0,1	-0,024715
0,085833	0,1	-0,012961
0,087500	0,1	-0,002185
0,089167	0,1	-0,002762
0,090833	0,1	-0,022074
0,092500	0,1	-0,037968
0,094167	0,1	0,037634
0,095833	0,1	0,010465
0,097500	0,1	-0,005267
0,099167	0,1	0,026223
0,100833	0,1	0,011582
0,102500	0,1	-0,007153
0,104167	0,1	0,008922
0,105833	0,1	-0,026648
0,107500	0,1	-0,012756
0,109167	0,1	-0,012130
0,110833	0,1	-0,046377
0,112500	0,1	-0,053117
0,114167	0,1	-0,058153
0,115833	0,1	-0,063334
0,117500	0,1	-0,042575
0,119167	0,1	-0,022000
0,120833	0,1	-0,020481
0,122500	0,1	-0,045843
0,124167	0,1	-0,034554
0,125833	0,1	-0,066892
0,127500	0,1	-0,028593
0,129167	0,1	-0,069150
0,130833	0,1	-0,063047
0,132500	0,1	-0,012846
0,134167	0,1	0,002270
0,135833	0,1	-0,022570
0,137500	0,1	-0,010329
0,139167	0,1	-0,044741
0,140833	0,1	-0,012717
0,142500	0,1	-0,042439
0,144167	0,1	-0,007808
0,145833	0,1	-0,006515
0,147500	0,1	-0,015693
0,149167	0,1	0,015321
0,150833	0,1	-0,002427
0,152500	0,1	0,026204
0,154167	0,1	0,010609
0,155833	0,1	-0,029279
0,157500	0,1	-0,008425
0,159167	0,1	0,012278
0,160833	0,1	0,014168
0,162500	0,1	0,009050
0,164167	0,1	-0,029798
0,165833	0,1	-0,011597
0,167500	0,1	0,026553
0,169167	0,1	-0,002237
0,170833	0,1	-0,020312
0,172500	0,1	-0,016317
0,174167	0,1	-0,022658
0,175833	0,1	0,029782
0,177500	0,1	-0,014294
0,179167	0,1	-0,005750
0,180833	0,1	0,007160
0,182500	0,1	0,014622
0,184167	0,1	0,000286
0,185833	0,1	-0,038835
0,187500	0,1	0,004024
0,189167	0,1	0,015968
0,190833	0,1	0,022810
0,192500	0,1	-0,004662
0,194167	0,1	0,045639
0,195833	0,1	0,020828
0,197500	0,1	0,035222
0,199167	0,1	-0,001636
0,200833	0,1	0,017127
0,202500	0,1	-0,010177
0,204167	0,1	-0,012150
0,205833	0,1	0,014329
0,207500	0,1	0,020510
0,209167	0,1	-0,014796
0,210833	0,1	0,008029
0,212500	0,1	0,003414
0,214167	0,1	-0,002243
0,215833	0,1	0,019696
0,217500	0,1	-0,000790
0,219167	0,1	0,013916
0,220833	0,1	0,018540
0,222500	0,1	0,042058
0,224167	0,1	0,001909
0,225833	0,1	0,036109
0,227500	0,1	0,018234
0,229167	0,1	0,055217
0,230833	0,1	-0,000179
0,232500	0,1	0,014351
0,234167	0,1	0,042431
0,235833	0,1	0,013637
0,237500	0,1	0,048605
0,239167	0,1	0,016497
0,240833	0,1	0,041894
0,242500	0,1	0,024619
0,244167	0,1	0,020181
0,245833	0,1	0,030166
0,247500	0,1	0,026045
0,249167	0,1	0,032923
0,250833	0,1	-0,012534
0,252500	0,1	-0,021577
0,254167	0,1	0,020665
0,255833	0,1	0,015910
0,257500	0,1	0,009735
0,259167	0,1	-0,021367
0,260833	0,1	0,002371
0,262500	0,1	0,064332
0,264167	0,1	0,043666
0,265833	0,1	0,003485
0,267500	0,1	-0,012852
0,269167	0,1	-0,000506
0,270833	0,1	0,029230
0,272500	0,1	0,035287
0,274167	0,1	0,039329
0,275833	0,1	0,049938
0,277500	0,1	0,010863
0,279167	0,1	0,052316
0,280833	0,1	0,024415
0,282500	0,1	0,036010
0,284167	0,1	0,057666
0,285833	0,1	0,013143
0,287500	0,1	0,014872
0,289167	0,1	0,038826
0,290833	0,1	0,064569
0,292500	0,1	0,061964
0,294167	0,1	0,023588
0,295833	0,1	0,036652
0,297500	0,1	0,072215
0,299167	0,1	0,055834
0,300833	0,1	0,042317
0,302500	0,1	0,046872
0,304167	0,1	0,054293
0,305833	0,1	0,073936
0,307500	0,1	0,051252
0,309167	0,1	0,027771
0,310833	0,1	0,062679
0,312500	0,1	0,045281
0,314167	0,1	0,056345
0,315833	0,1	0,087388
0,317500	0,1	0,051340
0,319167	0,1	0,038524
0,320833	0,1	0,080356
0,322500	0,1	0,042988
0,324167	0,1	0,037879
0,325833	0,1	0,083693
0,327500	0,1	0,062198
0,329167	0,1	0,040909
0,330833	0,1	0,033963
0,332500	0,1	0,083879
0,334167	0,1	0,070754
0,335833	0,1	0,034323
0,337500	0,1	0,060839
0,339167	0,1	0,027897
0,340833	0,1	0,048983
0,342500	0,1	0,093088
0,344167	0,1	0,093029
0,345833	0,1	0,059152
0,347500	0,1	0,039378
0,349167	0,1	0,080255
0,350833	0,1	0,093009
0,352500	0,1	0,078260
0,354167	0,1	0,077216
0,355833	0,1	0,052891
0,357500	0,1	0,077647
0,359167	0,1	0,061242
0,360833	0,1	0,057030
0,362500	0,1	0,027730
0,364167	0,1	0,079113
0,365833	0,1	0,086671
0,367500	0,1	0,043858
0,369167	0,1	0,066331
0,370833	0,1	0,049572
0,372500	0,1	0,062458
0,374167	0,1	0,059912
0,375833	0,1	0,064408
0,377500	0,1	0,075205
0,379167	0,1	0,058341
0,380833	0,1	0,023067
0,382500	0,1	0,063879
0,384167	0,1	0,068573
0,385833	0,1	0,073654
0,387500	0,1	0,062856
0,389167	0,1	0,062750
0,390833	0,1	0,076076
0,392500	0,1	0,077135
0,394167	0,1	0,088261
0,395833	0,1	0,110357
0,397500	0,1	0,065934
0,399167	0,1	0,064014
0,400833	0,1	0,054672
0,402500	0,1	0,069008
0,404167	0,1	0,063542
0,405833	0,1	0,083494
0,407500	0,1	0,107890
0,409167	0,1	0,105865
0,410833	0,1	0,050391
0,412500	0,1	0,093377
0,414167	0,1	0,060747
0,415833	0,1	0,071641
0,417500	0,1	0,093650
0,419167	0,1	0,105965
0,420833	0,1	0,067155
0,422500	0,1	0,056514
0,424167	0,1	0,091805
0,425833	0,1	0,084973
0,427500	0,1	0,060726
0,429167	0,1	0,056200
0,430833	0,1	0,079741
0,432500	0,1	0,071646
0,434167	0,1	0,088909
0,435833	0,1	0,150191
0,437500	0,1	0,093960
0,439167	0,1	0,107642
0,440833	0,1	0,103586
0,442500	0,1	0,097661
0,444167	0,1	0,093305
0,445833	0,1	0,096061
0,447500	0,1	0,109115
0,449167	0,1	0,110528
0,450833	0,1	0,115502
0,452500	0,1	0,098073
0,454167	0,1	0,085721
0,455833	0,1	0,087479
0,457500	0,1	0,062592
0,459167	0,1	0,095637
0,460833	0,1	0,128599
0,462500	0,1	0,119653
0,464167	0,1	0,129498
0,465833	0,1	0,089913
0,467500	0,1	0,119847
0,469167	0,1	0,100978
0,470833	0,1	0,113159
0,472500	0,1	0,105907
0,474167	0,1	0,131791
0,475833	0,1	0,101085
0,477500	0,1	0,122896
0,479167	0,1	0,107670
0,480833	0,1	0,110136
0,482500	0,1	0,125242
0,484167	0,1	0,099757
0,485833	0,1	0,080269
0,487500	0,1	0,119679
0,489167	0,1	0,082865
0,490833	0,1	0,080286
0,492500	0,1	0,132506
0,494167	0,1	0,094740
0,495833	0,1	0,112553
0,497500	0,1	0,077748
0,499167	0,1	0,130437
0,500833	0,1	0,118243
