File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/800.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	Sc10D_24h-ChiBI_1
Injection Number	47
Position	GA2
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	22:12:05
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,094565
Signal Max.	423,761228
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,039985
0,002500	0,1	-0,039085
0,004167	0,1	-0,029295
0,005833	0,1	0,025449
0,007500	0,1	-0,030377
0,009167	0,1	-0,029905
0,010833	0,1	-0,042721
0,012500	0,1	-0,076502
0,014167	0,1	-0,043152
0,015833	0,1	0,001939
0,017500	0,1	-0,047736
0,019167	0,1	-0,032003
0,020833	0,1	-0,017798
0,022500	0,1	-0,030093
0,024167	0,1	-0,056115
0,025833	0,1	-0,053931
0,027500	0,1	-0,029270
0,029167	0,1	-0,047069
0,030833	0,1	-0,026915
0,032500	0,1	-0,048101
0,034167	0,1	-0,064365
0,035833	0,1	-0,079533
0,037500	0,1	-0,066690
0,039167	0,1	-0,080854
0,040833	0,1	-0,022124
0,042500	0,1	-0,059433
0,044167	0,1	-0,094439
0,045833	0,1	-0,053943
0,047500	0,1	-0,073059
0,049167	0,1	-0,044922
0,050833	0,1	-0,055025
0,052500	0,1	-0,073832
0,054167	0,1	-0,012113
0,055833	0,1	-0,051509
0,057500	0,1	-0,019252
0,059167	0,1	-0,034864
0,060833	0,1	-0,031550
0,062500	0,1	-0,032128
0,064167	0,1	-0,002567
0,065833	0,1	-0,029708
0,067500	0,1	-0,049611
0,069167	0,1	-0,094565
0,070833	0,1	0,012616
0,072500	0,1	-0,037914
0,074167	0,1	-0,053703
0,075833	0,1	-0,069709
0,077500	0,1	-0,015171
0,079167	0,1	-0,027361
0,080833	0,1	-0,033610
0,082500	0,1	-0,030585
0,084167	0,1	-0,002146
0,085833	0,1	0,000307
0,087500	0,1	-0,050439
0,089167	0,1	0,010017
0,090833	0,1	-0,046157
0,092500	0,1	-0,052223
0,094167	0,1	0,003646
0,095833	0,1	-0,033437
0,097500	0,1	-0,037440
0,099167	0,1	-0,009427
0,100833	0,1	-0,014123
0,102500	0,1	0,032633
0,104167	0,1	-0,023096
0,105833	0,1	-0,014316
0,107500	0,1	-0,047131
0,109167	0,1	-0,036255
0,110833	0,1	-0,031324
0,112500	0,1	-0,061879
0,114167	0,1	-0,032424
0,115833	0,1	-0,051772
0,117500	0,1	-0,069903
0,119167	0,1	-0,039995
0,120833	0,1	-0,052030
0,122500	0,1	-0,050969
0,124167	0,1	-0,062304
0,125833	0,1	-0,027466
0,127500	0,1	-0,046069
0,129167	0,1	-0,064782
0,130833	0,1	-0,045434
0,132500	0,1	-0,050358
0,134167	0,1	-0,059534
0,135833	0,1	-0,036417
0,137500	0,1	-0,013262
0,139167	0,1	-0,006520
0,140833	0,1	-0,030449
0,142500	0,1	-0,016250
0,144167	0,1	-0,035859
0,145833	0,1	-0,009782
0,147500	0,1	-0,034379
0,149167	0,1	-0,017960
0,150833	0,1	0,008640
0,152500	0,1	-0,047025
0,154167	0,1	-0,002794
0,155833	0,1	0,015469
0,157500	0,1	-0,030699
0,159167	0,1	-0,023785
0,160833	0,1	-0,017569
0,162500	0,1	0,006968
0,164167	0,1	-0,004944
0,165833	0,1	-0,026999
0,167500	0,1	-0,008747
0,169167	0,1	-0,002816
0,170833	0,1	0,006003
0,172500	0,1	-0,047476
0,174167	0,1	0,021261
0,175833	0,1	-0,022196
0,177500	0,1	-0,014348
0,179167	0,1	0,027515
0,180833	0,1	0,017024
0,182500	0,1	-0,014533
0,184167	0,1	-0,045613
0,185833	0,1	-0,045530
0,187500	0,1	0,033589
0,189167	0,1	0,002537
0,190833	0,1	0,022722
0,192500	0,1	-0,003032
0,194167	0,1	-0,000337
0,195833	0,1	0,000531
0,197500	0,1	0,008356
0,199167	0,1	-0,021235
0,200833	0,1	-0,022365
0,202500	0,1	0,007611
0,204167	0,1	0,019212
0,205833	0,1	-0,006739
0,207500	0,1	0,007905
0,209167	0,1	0,007335
0,210833	0,1	0,034701
0,212500	0,1	0,013486
0,214167	0,1	0,002238
0,215833	0,1	0,021758
0,217500	0,1	0,001991
0,219167	0,1	-0,021431
0,220833	0,1	0,005261
0,222500	0,1	-0,012154
0,224167	0,1	-0,022427
0,225833	0,1	-0,009584
0,227500	0,1	-0,014957
0,229167	0,1	0,010443
0,230833	0,1	0,015413
0,232500	0,1	0,022883
0,234167	0,1	-0,007930
0,235833	0,1	-0,031249
0,237500	0,1	0,018205
0,239167	0,1	0,004790
0,240833	0,1	0,026392
0,242500	0,1	-0,000524
0,244167	0,1	0,005684
0,245833	0,1	0,018279
0,247500	0,1	0,000985
0,249167	0,1	0,010229
0,250833	0,1	-0,000139
0,252500	0,1	0,024493
0,254167	0,1	-0,009253
0,255833	0,1	-0,010838
0,257500	0,1	0,001464
0,259167	0,1	0,015766
0,260833	0,1	0,030482
0,262500	0,1	0,037354
0,264167	0,1	0,007981
0,265833	0,1	0,052127
0,267500	0,1	-0,009247
0,269167	0,1	0,015278
0,270833	0,1	0,028296
0,272500	0,1	0,017095
0,274167	0,1	-0,014436
0,275833	0,1	0,012641
0,277500	0,1	0,034507
0,279167	0,1	0,059798
0,280833	0,1	0,023126
0,282500	0,1	0,056800
0,284167	0,1	0,052522
0,285833	0,1	0,011818
0,287500	0,1	0,055218
0,289167	0,1	0,035911
0,290833	0,1	0,032521
0,292500	0,1	0,009782
0,294167	0,1	0,033252
0,295833	0,1	0,030356
0,297500	0,1	0,047298
0,299167	0,1	0,015037
0,300833	0,1	0,018086
0,302500	0,1	0,017796
0,304167	0,1	0,028203
0,305833	0,1	0,022923
0,307500	0,1	0,008785
0,309167	0,1	0,024922
0,310833	0,1	0,054064
0,312500	0,1	0,085600
0,314167	0,1	0,069024
0,315833	0,1	0,036713
0,317500	0,1	0,073103
0,319167	0,1	0,020741
0,320833	0,1	0,074828
0,322500	0,1	0,036040
0,324167	0,1	0,049941
