File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/793.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_00.5h-EGS_3
Injection Number	105
Position	BA8
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	04:27:38
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,101670
Signal Max.	105,989238
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,020542
0,002500	0,1	-0,053504
0,004167	0,1	-0,020797
0,005833	0,1	-0,002124
0,007500	0,1	-0,033700
0,009167	0,1	-0,033746
0,010833	0,1	-0,001154
0,012500	0,1	-0,010707
0,014167	0,1	-0,048703
0,015833	0,1	-0,033028
0,017500	0,1	-0,013218
0,019167	0,1	-0,031984
0,020833	0,1	-0,059612
0,022500	0,1	-0,024359
0,024167	0,1	-0,041423
0,025833	0,1	-0,049413
0,027500	0,1	-0,049415
0,029167	0,1	-0,050409
0,030833	0,1	-0,071224
0,032500	0,1	-0,088239
0,034167	0,1	-0,077754
0,035833	0,1	-0,060618
0,037500	0,1	-0,062785
0,039167	0,1	-0,085523
0,040833	0,1	-0,062314
0,042500	0,1	-0,088713
0,044167	0,1	-0,101670
0,045833	0,1	-0,039435
0,047500	0,1	-0,065116
0,049167	0,1	-0,036590
0,050833	0,1	-0,076870
0,052500	0,1	-0,028957
0,054167	0,1	-0,021600
0,055833	0,1	-0,046448
0,057500	0,1	-0,004510
0,059167	0,1	-0,035330
0,060833	0,1	-0,046225
0,062500	0,1	-0,042649
0,064167	0,1	-0,018126
0,065833	0,1	-0,066166
0,067500	0,1	-0,017698
0,069167	0,1	-0,036622
0,070833	0,1	-0,000575
0,072500	0,1	-0,062338
0,074167	0,1	-0,037707
0,075833	0,1	-0,040679
0,077500	0,1	-0,035819
0,079167	0,1	-0,032401
0,080833	0,1	-0,014231
0,082500	0,1	-0,026087
0,084167	0,1	0,010042
0,085833	0,1	-0,005036
0,087500	0,1	-0,013605
0,089167	0,1	-0,006118
0,090833	0,1	-0,024223
0,092500	0,1	-0,024559
0,094167	0,1	-0,013879
0,095833	0,1	-0,002661
0,097500	0,1	-0,011410
0,099167	0,1	0,016938
0,100833	0,1	-0,041369
0,102500	0,1	0,013785
0,104167	0,1	-0,044312
0,105833	0,1	-0,070606
0,107500	0,1	-0,070361
0,109167	0,1	-0,040254
0,110833	0,1	-0,033729
0,112500	0,1	-0,065159
0,114167	0,1	-0,020967
0,115833	0,1	-0,056114
0,117500	0,1	-0,023488
0,119167	0,1	-0,069770
0,120833	0,1	-0,084057
0,122500	0,1	-0,073694
0,124167	0,1	-0,070880
0,125833	0,1	-0,034231
0,127500	0,1	-0,020630
0,129167	0,1	-0,057520
0,130833	0,1	-0,036094
0,132500	0,1	-0,101059
0,134167	0,1	-0,057021
0,135833	0,1	-0,023655
0,137500	0,1	-0,008893
0,139167	0,1	-0,013070
0,140833	0,1	-0,030618
0,142500	0,1	0,000396
0,144167	0,1	-0,009176
0,145833	0,1	-0,067612
0,147500	0,1	-0,097905
0,149167	0,1	0,003631
0,150833	0,1	-0,056458
0,152500	0,1	-0,034375
0,154167	0,1	-0,033210
0,155833	0,1	-0,016758
0,157500	0,1	-0,052264
0,159167	0,1	0,006992
0,160833	0,1	0,005290
0,162500	0,1	-0,049402
0,164167	0,1	-0,012209
0,165833	0,1	-0,042535
0,167500	0,1	-0,006766
0,169167	0,1	-0,015986
0,170833	0,1	-0,027803
0,172500	0,1	-0,001196
0,174167	0,1	-0,016253
0,175833	0,1	0,001788
0,177500	0,1	-0,050168
0,179167	0,1	-0,079669
0,180833	0,1	-0,009030
0,182500	0,1	-0,020021
0,184167	0,1	-0,042890
0,185833	0,1	-0,019574
0,187500	0,1	-0,014498
0,189167	0,1	-0,010297
0,190833	0,1	-0,017518
0,192500	0,1	-0,022404
0,194167	0,1	-0,033145
0,195833	0,1	-0,003990
0,197500	0,1	0,016711
0,199167	0,1	-0,023614
0,200833	0,1	-0,007857
0,202500	0,1	-0,030367
0,204167	0,1	-0,050096
0,205833	0,1	0,013616
0,207500	0,1	0,003884
0,209167	0,1	-0,042823
0,210833	0,1	-0,038985
0,212500	0,1	0,005632
0,214167	0,1	-0,004166
0,215833	0,1	-0,048701
0,217500	0,1	-0,014093
0,219167	0,1	-0,031778
0,220833	0,1	0,001289
0,222500	0,1	-0,041873
0,224167	0,1	-0,011463
0,225833	0,1	0,009633
0,227500	0,1	-0,020741
0,229167	0,1	-0,023585
0,230833	0,1	-0,004567
0,232500	0,1	0,007088
0,234167	0,1	-0,013417
0,235833	0,1	-0,007275
0,237500	0,1	-0,039162
0,239167	0,1	-0,000371
0,240833	0,1	-0,019005
0,242500	0,1	-0,009077
0,244167	0,1	-0,045663
0,245833	0,1	-0,046745
0,247500	0,1	0,027194
0,249167	0,1	-0,017694
0,250833	0,1	-0,010484
0,252500	0,1	-0,039907
0,254167	0,1	-0,004406
0,255833	0,1	0,015862
0,257500	0,1	-0,013021
0,259167	0,1	-0,017496
0,260833	0,1	-0,007171
0,262500	0,1	0,004955
0,264167	0,1	-0,002719
0,265833	0,1	0,016608
0,267500	0,1	-0,020368
0,269167	0,1	0,021135
0,270833	0,1	-0,017324
0,272500	0,1	-0,015989
0,274167	0,1	0,001974
0,275833	0,1	-0,018342
0,277500	0,1	-0,045288
0,279167	0,1	-0,039669
0,280833	0,1	-0,044178
0,282500	0,1	-0,046701
0,284167	0,1	0,041224
0,285833	0,1	-0,010160
0,287500	0,1	-0,030780
0,289167	0,1	-0,041239
0,290833	0,1	-0,000722
0,292500	0,1	-0,016400
0,294167	0,1	-0,015015
0,295833	0,1	-0,028259
0,297500	0,1	-0,026835
0,299167	0,1	0,017409
0,300833	0,1	-0,027504
0,302500	0,1	-0,025178
0,304167	0,1	-0,012057
0,305833	0,1	-0,017456
0,307500	0,1	-0,031817
0,309167	0,1	0,001515
0,310833	0,1	-0,015900
0,312500	0,1	0,014721
0,314167	0,1	-0,028749
0,315833	0,1	-0,033953
0,317500	0,1	0,013145
0,319167	0,1	-0,006916
0,320833	0,1	0,007502
0,322500	0,1	-0,016150
