File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/460.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_24h-ChiBI_1
Injection Number	43
Position	RE6
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	21:46:08
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,008878
Signal Max.	180,345805
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	0,025789
0,002500	0,1	-0,006663
0,004167	0,1	0,044685
0,005833	0,1	0,058021
0,007500	0,1	0,021517
0,009167	0,1	0,053281
0,010833	0,1	0,038990
0,012500	0,1	0,067613
0,014167	0,1	0,047208
0,015833	0,1	0,023319
0,017500	0,1	0,006927
0,019167	0,1	0,025784
0,020833	0,1	0,022379
0,022500	0,1	0,062006
0,024167	0,1	0,040796
0,025833	0,1	0,013470
0,027500	0,1	-0,008878
0,029167	0,1	-0,002093
0,030833	0,1	0,046645
0,032500	0,1	0,023735
0,034167	0,1	-0,005720
0,035833	0,1	-0,000641
0,037500	0,1	0,005607
0,039167	0,1	0,017578
0,040833	0,1	0,037637
0,042500	0,1	0,046302
0,044167	0,1	0,003751
0,045833	0,1	0,019771
0,047500	0,1	0,043304
0,049167	0,1	0,043692
0,050833	0,1	0,065652
0,052500	0,1	0,047561
0,054167	0,1	0,047523
0,055833	0,1	0,057441
0,057500	0,1	0,086673
0,059167	0,1	0,053685
0,060833	0,1	0,059727
0,062500	0,1	0,083199
0,064167	0,1	0,106933
0,065833	0,1	0,081695
0,067500	0,1	0,065784
0,069167	0,1	0,090091
0,070833	0,1	0,082946
0,072500	0,1	0,097463
0,074167	0,1	0,112891
0,075833	0,1	0,067271
0,077500	0,1	0,059244
0,079167	0,1	0,046208
0,080833	0,1	0,052254
0,082500	0,1	0,091020
0,084167	0,1	0,116689
0,085833	0,1	0,090491
0,087500	0,1	0,107835
0,089167	0,1	0,102944
0,090833	0,1	0,094219
0,092500	0,1	0,108028
0,094167	0,1	0,090710
0,095833	0,1	0,125349
0,097500	0,1	0,125585
0,099167	0,1	0,130317
0,100833	0,1	0,089235
0,102500	0,1	0,046379
0,104167	0,1	0,119802
0,105833	0,1	0,093160
0,107500	0,1	0,088294
0,109167	0,1	0,083525
0,110833	0,1	0,082397
0,112500	0,1	0,088000
0,114167	0,1	0,087937
0,115833	0,1	0,061958
0,117500	0,1	0,087675
0,119167	0,1	0,081238
0,120833	0,1	0,106740
0,122500	0,1	0,084174
0,124167	0,1	0,120615
0,125833	0,1	0,057359
0,127500	0,1	0,090378
0,129167	0,1	0,117269
0,130833	0,1	0,102558
0,132500	0,1	0,106422
0,134167	0,1	0,074323
0,135833	0,1	0,126152
0,137500	0,1	0,096541
0,139167	0,1	0,123582
0,140833	0,1	0,102015
0,142500	0,1	0,138295
0,144167	0,1	0,108423
0,145833	0,1	0,151919
0,147500	0,1	0,120052
0,149167	0,1	0,122556
0,150833	0,1	0,144128
0,152500	0,1	0,153632
0,154167	0,1	0,157820
0,155833	0,1	0,142172
0,157500	0,1	0,167027
0,159167	0,1	0,151062
0,160833	0,1	0,202965
0,162500	0,1	0,133296
0,164167	0,1	0,161357
0,165833	0,1	0,183101
0,167500	0,1	0,151098
0,169167	0,1	0,137890
0,170833	0,1	0,201159
0,172500	0,1	0,177989
0,174167	0,1	0,145203
0,175833	0,1	0,114995
0,177500	0,1	0,165765
