File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/415.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	Sc10D_24h-ChiBI_3
Injection Number	49
Position	GA4
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	12.06.2022
Injection Time	22:25:04
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,185026
Signal Max.	443,564392
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,082952
0,002500	0,1	-0,061136
0,004167	0,1	-0,052966
0,005833	0,1	-0,073187
0,007500	0,1	-0,056612
0,009167	0,1	-0,070836
0,010833	0,1	-0,104408
0,012500	0,1	-0,056869
0,014167	0,1	-0,101696
0,015833	0,1	-0,066111
0,017500	0,1	-0,067062
0,019167	0,1	-0,090811
0,020833	0,1	-0,060757
0,022500	0,1	-0,038173
0,024167	0,1	-0,072646
0,025833	0,1	-0,034349
0,027500	0,1	-0,114260
0,029167	0,1	-0,081553
0,030833	0,1	-0,110693
0,032500	0,1	-0,070571
0,034167	0,1	-0,185026
0,035833	0,1	-0,099635
0,037500	0,1	-0,089018
0,039167	0,1	-0,086701
0,040833	0,1	-0,079638
0,042500	0,1	-0,141776
0,044167	0,1	-0,132575
0,045833	0,1	-0,133702
0,047500	0,1	-0,109931
0,049167	0,1	-0,052977
0,050833	0,1	-0,092438
0,052500	0,1	-0,117139
0,054167	0,1	-0,054493
0,055833	0,1	-0,065615
0,057500	0,1	-0,101698
0,059167	0,1	-0,085600
0,060833	0,1	-0,104674
0,062500	0,1	-0,070085
0,064167	0,1	-0,084763
0,065833	0,1	-0,073170
0,067500	0,1	-0,102082
0,069167	0,1	-0,088571
0,070833	0,1	-0,094945
0,072500	0,1	-0,035196
0,074167	0,1	-0,093156
0,075833	0,1	-0,063664
0,077500	0,1	-0,141444
0,079167	0,1	-0,047120
0,080833	0,1	-0,070161
0,082500	0,1	-0,050996
0,084167	0,1	-0,071728
0,085833	0,1	-0,095967
0,087500	0,1	-0,025938
0,089167	0,1	-0,047054
0,090833	0,1	-0,062904
0,092500	0,1	-0,032836
0,094167	0,1	-0,055695
0,095833	0,1	-0,042509
0,097500	0,1	-0,035393
0,099167	0,1	-0,078694
0,100833	0,1	-0,053510
0,102500	0,1	-0,073450
0,104167	0,1	-0,053955
0,105833	0,1	-0,117289
0,107500	0,1	-0,047918
0,109167	0,1	-0,056738
0,110833	0,1	-0,089164
0,112500	0,1	-0,121741
0,114167	0,1	-0,102684
0,115833	0,1	-0,074159
0,117500	0,1	-0,074706
0,119167	0,1	-0,093009
0,120833	0,1	-0,104860
0,122500	0,1	-0,110149
0,124167	0,1	-0,095369
0,125833	0,1	-0,085636
0,127500	0,1	-0,088539
0,129167	0,1	-0,062796
0,130833	0,1	-0,080055
0,132500	0,1	-0,060228
0,134167	0,1	-0,094491
0,135833	0,1	-0,068555
0,137500	0,1	-0,055018
0,139167	0,1	-0,053726
0,140833	0,1	-0,068258
0,142500	0,1	-0,054637
0,144167	0,1	-0,044813
0,145833	0,1	-0,081142
0,147500	0,1	-0,081898
0,149167	0,1	-0,052288
0,150833	0,1	-0,047389
0,152500	0,1	-0,074502
0,154167	0,1	-0,032929
0,155833	0,1	-0,057653
0,157500	0,1	-0,048218
0,159167	0,1	-0,040193
0,160833	0,1	-0,065874
0,162500	0,1	-0,045550
0,164167	0,1	-0,042587
0,165833	0,1	-0,049344
0,167500	0,1	-0,063102
0,169167	0,1	-0,031085
0,170833	0,1	-0,050723
0,172500	0,1	0,003186
0,174167	0,1	-0,063509
0,175833	0,1	-0,052086
0,177500	0,1	-0,040655
0,179167	0,1	-0,001478
0,180833	0,1	-0,079223
0,182500	0,1	-0,024041
0,184167	0,1	-0,075100
0,185833	0,1	-0,040175
0,187500	0,1	-0,088832
0,189167	0,1	-0,076233
0,190833	0,1	-0,060715
0,192500	0,1	-0,046879
0,194167	0,1	-0,030015
0,195833	0,1	-0,067830
0,197500	0,1	-0,013242
0,199167	0,1	-0,043802
0,200833	0,1	-0,036590
0,202500	0,1	-0,060903
0,204167	0,1	-0,089653
0,205833	0,1	-0,040782
0,207500	0,1	-0,028856
0,209167	0,1	-0,050605
0,210833	0,1	-0,034014
0,212500	0,1	-0,015125
0,214167	0,1	-0,065446
0,215833	0,1	-0,072664
0,217500	0,1	-0,059727
