File Path	chrom://chromeleon01/ikbm_chromeleon/2022/Rezex/Esteban/220612_chitin_4_7.seq/298.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ikbm_chromeleon
Injection	4_06h-ChiBS_1
Injection Number	65
Position	GB2
Comment	
Processing Method	New ProcMethod
Instrument Method	Short_Rezex_6min_194nm
Type	Unknown
Status	Finished
Injection Date	13.06.2022
Injection Time	00:08:14
Injection Volume (µl)	8,000
Dilution Factor	1,0000
Weight	1,0000

Chromatogram Data Information:
Time Min. (min)	0,000833
Time Max. (min)	6,000833
Data Points	3601
Detector	UV
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0,088988
Signal Max.	114,447662
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0,1
Max. Step (s)	0,1
Average Step (s)	0,1

Signal Parameter Information:
Signal Info	WVL:194 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0,000833	n.a.	-0,022024
0,002500	0,1	-0,011760
0,004167	0,1	0,016960
0,005833	0,1	-0,002214
0,007500	0,1	-0,025294
0,009167	0,1	-0,040267
0,010833	0,1	-0,039838
0,012500	0,1	-0,017900
0,014167	0,1	-0,016901
0,015833	0,1	-0,021442
0,017500	0,1	-0,013087
0,019167	0,1	0,031078
0,020833	0,1	0,004692
0,022500	0,1	-0,004313
0,024167	0,1	-0,025710
0,025833	0,1	-0,003220
0,027500	0,1	0,005037
0,029167	0,1	-0,060139
0,030833	0,1	-0,020038
0,032500	0,1	-0,017878
0,034167	0,1	-0,068648
0,035833	0,1	-0,046951
0,037500	0,1	-0,050554
0,039167	0,1	-0,024910
0,040833	0,1	-0,043789
0,042500	0,1	-0,040748
0,044167	0,1	-0,043880
0,045833	0,1	-0,020286
0,047500	0,1	-0,042794
0,049167	0,1	-0,060177
0,050833	0,1	-0,036913
0,052500	0,1	0,001173
0,054167	0,1	-0,066486
0,055833	0,1	-0,041958
0,057500	0,1	-0,026070
0,059167	0,1	0,002959
0,060833	0,1	-0,023508
0,062500	0,1	-0,024763
0,064167	0,1	-0,037943
0,065833	0,1	0,000076
0,067500	0,1	-0,030912
0,069167	0,1	-0,053826
0,070833	0,1	-0,007788
0,072500	0,1	-0,016792
0,074167	0,1	-0,007841
0,075833	0,1	-0,042606
0,077500	0,1	-0,010893
0,079167	0,1	0,010200
0,080833	0,1	-0,012976
0,082500	0,1	-0,047482
0,084167	0,1	-0,022421
0,085833	0,1	0,029418
0,087500	0,1	0,010352
0,089167	0,1	-0,002198
0,090833	0,1	0,008793
0,092500	0,1	0,006762
0,094167	0,1	-0,002508
0,095833	0,1	-0,018929
0,097500	0,1	0,015691
0,099167	0,1	-0,006672
0,100833	0,1	0,017623
0,102500	0,1	0,010974
0,104167	0,1	-0,009718
0,105833	0,1	-0,019326
0,107500	0,1	-0,041946
0,109167	0,1	-0,046512
0,110833	0,1	-0,063284
0,112500	0,1	-0,065111
0,114167	0,1	-0,041272
0,115833	0,1	-0,013030
0,117500	0,1	-0,052870
0,119167	0,1	-0,027148
0,120833	0,1	-0,052935
0,122500	0,1	-0,062247
0,124167	0,1	-0,005281
0,125833	0,1	-0,042543
0,127500	0,1	-0,088988
0,129167	0,1	-0,032676
0,130833	0,1	-0,033508
0,132500	0,1	-0,033887
0,134167	0,1	-0,045676
0,135833	0,1	-0,022919
0,137500	0,1	-0,017211
0,139167	0,1	-0,060002
0,140833	0,1	-0,010756
0,142500	0,1	-0,010119
0,144167	0,1	-0,045907
0,145833	0,1	-0,057438
0,147500	0,1	0,003576
0,149167	0,1	-0,041756
0,150833	0,1	-0,011993
0,152500	0,1	-0,022145
0,154167	0,1	0,000265
0,155833	0,1	-0,013849
0,157500	0,1	-0,033091
0,159167	0,1	-0,019950
0,160833	0,1	-0,016049
0,162500	0,1	0,017164
0,164167	0,1	-0,034287
0,165833	0,1	-0,049743
0,167500	0,1	-0,054764
0,169167	0,1	-0,006273
0,170833	0,1	-0,062985
0,172500	0,1	0,009563
0,174167	0,1	-0,011647
0,175833	0,1	0,006385
0,177500	0,1	-0,032794
0,179167	0,1	-0,019555
0,180833	0,1	-0,003986
0,182500	0,1	-0,003463
0,184167	0,1	-0,016482
0,185833	0,1	-0,006679
0,187500	0,1	-0,032965
0,189167	0,1	0,016540
0,190833	0,1	0,019972
0,192500	0,1	0,000152
0,194167	0,1	-0,029812
0,195833	0,1	0,019754
0,197500	0,1	0,007118
0,199167	0,1	-0,034166
0,200833	0,1	0,001073
0,202500	0,1	-0,007108
0,204167	0,1	0,005473
0,205833	0,1	0,006389
0,207500	0,1	-0,013015
0,209167	0,1	-0,054279
0,210833	0,1	-0,010211
0,212500	0,1	0,002158
0,214167	0,1	0,009478
0,215833	0,1	-0,008100
0,217500	0,1	-0,014328
0,219167	0,1	0,011712
0,220833	0,1	-0,022493
0,222500	0,1	0,026204
0,224167	0,1	-0,022259
0,225833	0,1	-0,020590
0,227500	0,1	-0,028013
0,229167	0,1	-0,018522
0,230833	0,1	0,010632
0,232500	0,1	-0,048489
0,234167	0,1	0,009092
0,235833	0,1	-0,034890
0,237500	0,1	0,029020
0,239167	0,1	0,008491
0,240833	0,1	0,029820
0,242500	0,1	0,005296
0,244167	0,1	-0,021333
0,245833	0,1	-0,011575
0,247500	0,1	0,001930
0,249167	0,1	-0,003108
0,250833	0,1	0,002322
0,252500	0,1	0,017253
0,254167	0,1	-0,028646
0,255833	0,1	-0,003988
0,257500	0,1	-0,008770
0,259167	0,1	0,022994
0,260833	0,1	0,030072
0,262500	0,1	0,015827
0,264167	0,1	-0,024395
0,265833	0,1	-0,022563
0,267500	0,1	-0,002182
0,269167	0,1	0,009020
0,270833	0,1	0,012732
0,272500	0,1	0,016861
0,274167	0,1	0,004898
0,275833	0,1	-0,021288
0,277500	0,1	0,015278
0,279167	0,1	-0,010360
0,280833	0,1	-0,008730
0,282500	0,1	0,012005
0,284167	0,1	-0,017307
0,285833	0,1	-0,025545
0,287500	0,1	-0,031499
0,289167	0,1	0,001074
0,290833	0,1	-0,023323
0,292500	0,1	-0,006637
0,294167	0,1	-0,021978
0,295833	0,1	-0,041781
0,297500	0,1	0,031652
0,299167	0,1	-0,006190
0,300833	0,1	-0,002178
0,302500	0,1	0,011653
0,304167	0,1	0,016465
0,305833	0,1	-0,008184
0,307500	0,1	0,044267
0,309167	0,1	0,002044
0,310833	0,1	0,002385
0,312500	0,1	0,021729
0,314167	0,1	-0,007788
0,315833	0,1	-0,013623
0,317500	0,1	0,015941
0,319167	0,1	0,014104
0,320833	0,1	0,004587
0,322500	0,1	0,050158
0,324167	0,1	-0,001354
0,325833	0,1	0,017748
0,327500	0,1	-0,012287
0,329167	0,1	0,002735
0,330833	0,1	-0,007754
0,332500	0,1	0,028384
0,334167	0,1	0,009234
0,335833	0,1	0,038443
0,337500	0,1	0,035674
0,339167	0,1	-0,018569
0,340833	0,1	0,023049
0,342500	0,1	0,001290
0,344167	0,1	-0,012835
0,345833	0,1	0,006757
0,347500	0,1	0,007280
0,349167	0,1	0,055447
0,350833	0,1	-0,013237
0,352500	0,1	0,031513
0,354167	0,1	0,011372
0,355833	0,1	0,018043
0,357500	0,1	0,006431
0,359167	0,1	0,042901
0,360833	0,1	0,001233
0,362500	0,1	0,038131
0,364167	0,1	0,002105
0,365833	0,1	0,002633
0,367500	0,1	0,006427
0,369167	0,1	-0,018391
0,370833	0,1	-0,022253
0,372500	0,1	0,032526
0,374167	0,1	0,017051
0,375833	0,1	0,052648
0,377500	0,1	0,026325
0,379167	0,1	0,022710
0,380833	0,1	0,001768
0,382500	0,1	0,048064
0,384167	0,1	0,006397
0,385833	0,1	0,039812
0,387500	0,1	0,020391
0,389167	0,1	0,036042
0,390833	0,1	0,033950
0,392500	0,1	0,024951
0,394167	0,1	0,018937
0,395833	0,1	0,004028
0,397500	0,1	0,047835
0,399167	0,1	0,018756
0,400833	0,1	0,026586
0,402500	0,1	0,011495
0,404167	0,1	-0,011523
0,405833	0,1	0,058302
0,407500	0,1	-0,012426
0,409167	0,1	0,015755
0,410833	0,1	0,010806
0,412500	0,1	0,030087
0,414167	0,1	0,034653
0,415833	0,1	0,037806
0,417500	0,1	0,039735
0,419167	0,1	0,017053
0,420833	0,1	0,084127
0,422500	0,1	0,055754
0,424167	0,1	0,016600
0,425833	0,1	0,000233
0,427500	0,1	0,013456
0,429167	0,1	0,027622
0,430833	0,1	-0,014114
0,432500	0,1	0,029087
0,434167	0,1	0,092487
0,435833	0,1	0,067140
0,437500	0,1	0,066451
0,439167	0,1	0,042646
0,440833	0,1	0,046456
0,442500	0,1	0,039737
0,444167	0,1	0,018214
0,445833	0,1	0,046056
0,447500	0,1	0,070759
0,449167	0,1	0,018594
0,450833	0,1	0,016116
0,452500	0,1	0,030979
0,454167	0,1	-0,005238
0,455833	0,1	0,068113
0,457500	0,1	0,013970
0,459167	0,1	0,022375
0,460833	0,1	0,051966
0,462500	0,1	0,033022
0,464167	0,1	0,017694
0,465833	0,1	0,017711
0,467500	0,1	-0,006108
0,469167	0,1	0,098533
0,470833	0,1	0,029403
0,472500	0,1	0,038097
0,474167	0,1	0,063208
0,475833	0,1	0,013285
0,477500	0,1	0,029218
0,479167	0,1	0,041537
0,480833	0,1	0,037870
0,482500	0,1	0,047886
0,484167	0,1	0,035176
0,485833	0,1	0,069927
0,487500	0,1	0,062905
0,489167	0,1	0,053696
0,490833	0,1	0,041524
0,492500	0,1	0,070302
0,494167	0,1	0,046171
0,495833	0,1	0,072045
0,497500	0,1	0,072051
0,499167	0,1	0,073169
0,500833	0,1	0,013411
0,502500	0,1	0,059699
0,504167	0,1	0,065847
0,505833	0,1	0,030268
0,507500	0,1	0,072290
0,509167	0,1	0,062844
0,510833	0,1	0,026057
0,512500	0,1	0,071273
0,514167	0,1	0,044429
0,515833	0,1	0,049565
0,517500	0,1	0,059457
0,519167	0,1	0,058298
0,520833	0,1	0,041088
0,522500	0,1	0,079259
0,524167	0,1	0,029004
0,525833	0,1	0,043714
0,527500	0,1	0,057548
0,529167	0,1	0,033374
0,530833	0,1	0,072206
0,532500	0,1	0,054652
0,534167	0,1	0,037811
0,535833	0,1	0,073617
0,537500	0,1	0,081858
0,539167	0,1	0,044059
0,540833	0,1	0,058129
0,542500	0,1	0,077272
0,544167	0,1	0,027638
0,545833	0,1	0,077058
0,547500	0,1	0,055752
0,549167	0,1	0,060207
0,550833	0,1	0,033832
0,552500	0,1	0,079051
0,554167	0,1	0,046008
0,555833	0,1	0,054813
0,557500	0,1	0,058278
0,559167	0,1	0,072855
0,560833	0,1	0,097617
0,562500	0,1	0,109132
0,564167	0,1	0,087488
0,565833	0,1	0,102826
0,567500	0,1	0,052898
0,569167	0,1	0,056514
0,570833	0,1	0,060601
0,572500	0,1	0,067424
0,574167	0,1	0,089800
0,575833	0,1	0,082009
0,577500	0,1	0,084516
0,579167	0,1	0,120581
0,580833	0,1	0,077349
0,582500	0,1	0,061538
0,584167	0,1	0,074245
0,585833	0,1	0,087126
0,587500	0,1	0,108116
0,589167	0,1	0,076166
0,590833	0,1	0,065251
0,592500	0,1	0,137310
0,594167	0,1	0,094543
0,595833	0,1	0,070833
0,597500	0,1	0,101166
0,599167	0,1	0,128318
0,600833	0,1	0,108933
0,602500	0,1	0,109634
0,604167	0,1	0,104078
0,605833	0,1	0,065671
0,607500	0,1	0,069767
0,609167	0,1	0,099237
0,610833	0,1	0,107703
0,612500	0,1	0,064470
0,614167	0,1	0,088701
0,615833	0,1	0,081304
0,617500	0,1	0,079869
0,619167	0,1	0,088393
0,620833	0,1	0,124189
0,622500	0,1	0,089378
0,624167	0,1	0,122425
0,625833	0,1	0,108893
0,627500	0,1	0,102648
0,629167	0,1	0,112371
0,630833	0,1	0,114427
0,632500	0,1	0,101216
0,634167	0,1	0,131348
0,635833	0,1	0,086063
0,637500	0,1	0,118111
0,639167	0,1	0,117164
0,640833	0,1	0,100927
0,642500	0,1	0,130267
0,644167	0,1	0,116648
0,645833	0,1	0,102689
0,647500	0,1	0,126866
0,649167	0,1	0,137078
0,650833	0,1	0,130755
0,652500	0,1	0,122789
0,654167	0,1	0,127224
0,655833	0,1	0,128282
0,657500	0,1	0,125318
0,659167	0,1	0,133675
0,660833	0,1	0,162547
0,662500	0,1	0,128603
0,664167	0,1	0,149767
0,665833	0,1	0,150522
0,667500	0,1	0,188625
0,669167	0,1	0,178236
0,670833	0,1	0,136902
0,672500	0,1	0,116712
0,674167	0,1	0,152172
0,675833	0,1	0,167821
0,677500	0,1	0,150113
0,679167	0,1	0,201877
0,680833	0,1	0,156818
0,682500	0,1	0,187754
0,684167	0,1	0,145304
0,685833	0,1	0,171442
0,687500	0,1	0,157663
0,689167	0,1	0,127334
0,690833	0,1	0,172999
0,692500	0,1	0,174939
0,694167	0,1	0,199310
0,695833	0,1	0,146388
0,697500	0,1	0,180240
0,699167	0,1	0,181433
0,700833	0,1	0,197760
0,702500	0,1	0,180340
0,704167	0,1	0,171271
0,705833	0,1	0,234802
0,707500	0,1	0,196173
0,709167	0,1	0,188799
0,710833	0,1	0,197799
0,712500	0,1	0,191223
0,714167	0,1	0,186351
0,715833	0,1	0,252647
0,717500	0,1	0,218480
0,719167	0,1	0,212558
0,720833	0,1	0,223526
0,722500	0,1	0,222697
0,724167	0,1	0,240185
0,725833	0,1	0,233116
0,727500	0,1	0,218867
0,729167	0,1	0,240161
0,730833	0,1	0,220217
0,732500	0,1	0,195219
